window_id,source_path,source_sha256,decode_status,decoded_frames_in_window,metadata_fps,metadata_total_frames,frame_shapes,first_timestamp_seconds,last_in_window_timestamp_seconds,boundary_timestamp_seconds,monotonic_backend_timestamps,max_timestamp_step_seconds,max_error_if_index_divided_by_8_7_seconds,issues,calibration_compatibility,visual_modality_review,runner_uses_reference_counts
jiufu_931fb29cee6b4b_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T093919-880.MP4,faab4ece03b2a8b5f1e11c055c60d607b33092ee49835cf47c72f2a5453ff439,PASS,264,8.737438333637858,797.0,"[[1440, 1080, 3]]",0.0,29.878333333333334,30.095000000000002,True,0.331666666666667,0.35155172413793423,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_b01f0755dc6a1f_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0804\20240804T095921-639.MP4,cc889b3951a5a6246a58dd4a90c413f6765e9fff88b25606615f6e13d080ca0d,PASS,263,8.740956082901892,892.0,"[[1440, 1080, 3]]",0.0,29.971666666666668,30.10166666666667,True,0.2683333333333331,0.2184482758620696,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_f242385ce55e15_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085705-1436.MP4,5a92283a43711cbfc020c335d32fa9aab8e2d7dd151a0f02b3584b02938f2c1d,PASS,264,8.756421530059702,946.0,"[[1440, 1080, 3]]",0.0,29.918333333333337,30.025000000000002,True,0.2716666666666665,0.40327586206896626,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_f920435ef76ec4_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T085918-1428.MP4,a79317eac0d0b2eb8292c7062b7d8c564d1658c98c05c0fb2afc5bee0d266337,PASS,264,8.665200893648711,1629.0,"[[1440, 1080, 3]]",0.0,29.996666666666673,30.01166666666667,True,0.254999999999999,0.3236206896551721,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_d37cd7a2cec816_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090249-668.MP4,bdc8414cdbc2a9049a47aad6a08f832ef2dc37ba56111bf059eeea89443e225f,REVIEW,243,8.6479255241167,1573.0,"[[1440, 1080, 3]]",0.0,29.971666666666668,30.06666666666667,True,2.588333333333334,2.4144252873563223,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_7f52d294468aa5_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090618-1398.MP4,dee25d125065516d9825e8b18409ad80233abfa9f6d96051f4e7bc4cd2895566,PASS,264,8.753348444261281,1062.0,"[[1440, 1080, 3]]",0.0,29.98166666666667,30.083333333333336,True,0.2283333333333335,0.35178160919540247,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_fdd90da34c7a97_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T090842-611.MP4,9a0edd04b3c0982c775d9a5caff9643c2b2cedfac1228d3ee6e33c9e357ead67,REVIEW,244,8.598397715554851,1084.0,"[[1440, 1080, 3]]",0.0,29.943333333333335,30.053333333333335,True,2.3516666666666666,2.224482758620688,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_11acdc6d1c6ccc_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091106-987.MP4,d55c8ad76e24cf3af845397c574bcf3749bd3093fb780461926edf5c26dd92d4,PASS,264,8.617892041971658,1195.0,"[[1440, 1080, 3]]",0.0,29.943333333333335,30.000000000000004,True,0.23666666666666636,0.35005747126437115,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_cc60214ff2d564_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091342-1308.MP4,f9237e8e8539d2e97aa0e217c291f74394ae5759505378bf49c930ccba9f5bd7,PASS,263,8.758194595104467,619.0,"[[1440, 1080, 3]]",0.0,29.893333333333334,30.013333333333335,True,0.33999999999999986,0.29408045977011454,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_f23fd2fe9eb848_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091607-1618.MP4,b28a3992bab4aa0ca2fed51b26ca28ffb055da314472185aaaec00c1c112fcc9,PASS,262,8.707475442588379,523.0,"[[1440, 1080, 3]]",0.0,29.89666666666667,30.01,True,0.26500000000000057,0.2369540229885061,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_766cc912612d8c_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T091746-1066.MP4,8b1819c79c848ca12f20574671cd4d347df0b541554249e94f9703d1fdc585fe,REVIEW,245,8.59018341932521,1060.0,"[[1440, 1080, 3]]",0.0,29.983333333333334,30.193333333333335,True,2.466666666666667,2.264252873563219,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_19e995b0eca6a3_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092111-1048.MP4,14d4ef566e63fa8abcfa27347837680b89835d6f27145d24f41afde4e42383b5,PASS,265,8.730823540674438,608.0,"[[1440, 1080, 3]]",0.0,29.978333333333335,30.145000000000003,True,0.28500000000000014,0.3664942528735651,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_126bdac0bd036b_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092258-1630.MP4,f001ca05375aaad2d38b4b408a2a8c3fdbf816239db4edb5d24a0c9c59e4dd05,PASS,264,8.51572593863895,736.0,"[[1440, 1080, 3]]",0.0,29.858333333333334,30.068333333333335,True,0.2716666666666683,0.3715517241379338,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_c6e5a206ad0c30_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T092514-A1021178.MP4,ddc299b0a44e840499ef9c4191adde4e59fee409a4b06eb94a9ec7b88930be80,PASS,264,8.584709445972166,1025.0,"[[1440, 1080, 3]]",0.0,29.98166666666667,30.093333333333334,True,0.30166666666666764,0.33068965517241367,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_0f7af9c769fda5_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093404-508.MP4,a85bd351665801c57f6dfcac7a21cc90313cd36ede153bd3a63917aa6d91bada,PASS,264,8.58566168507689,991.0,"[[1440, 1080, 3]]",0.0,29.975,30.058333333333334,True,0.3066666666666684,0.31810344827586334,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_42402108cd09a9_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093703-A1021154.MP4,d7c2337621b51929b34e6dc55d44ad7cf23966331e265a6a2df70fe9fda886b5,PASS,264,8.731696813092162,811.0,"[[1440, 1080, 3]]",0.0,29.96666666666667,30.128333333333334,True,0.2733333333333352,0.3419540229885065,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_a97a8ff157139f_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T093942-1631.MP4,af37cd9cec4038210a2578e88b94a518c9b9df8551503c2b78e3f5d22618f717,PASS,263,8.72604045324579,412.0,"[[1440, 1080, 3]]",0.0,29.991666666666667,30.053333333333335,True,0.29166666666666785,0.3290229885057485,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_a45d837f891e44_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094241-605.MP4,bceff16981eca3a08097db9b972b4d5e6c244b55b27006c5db422809d63b2cf2,PASS,263,8.61227808646158,1271.0,"[[1440, 1080, 3]]",0.0,29.995,30.200000000000003,True,0.293333333333333,0.19017241379310335,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_3a993354ebd1c7_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094536-1634.MP4,18538cd5489eb47c1c929a355a984b212a483701b18aed8c316dd1bc4e4dfb89,PASS,264,8.76472722412114,765.0,"[[1440, 1080, 3]]",0.0,29.930000000000003,30.00166666666667,True,0.23833333333333329,0.3318390804597726,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_2320c69c168a7a_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094737-677.MP4,f7e99c001768ba6c5cc75c46135f09f23811f8be04c9c3f22bb7fa88dee373c4,REVIEW,244,8.437642527745401,555.0,"[[1440, 1080, 3]]",0.0,29.970000000000002,30.046666666666667,True,2.456666666666667,2.1819540229885064,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_13f838ff73e069_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0805\20240805T094901-683.MP4,871f81ff6d15f8041ab9ef457b21b268dd77fdf3bcc0178b7203df2c40ade204,PASS,264,8.71747839938215,301.0,"[[1440, 1080, 3]]",0.0,29.983333333333334,30.088333333333335,True,0.22000000000000242,0.3034482758620669,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_34e5b460466c18_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092243-664.MP4,58be239cac4a17d9e9b2f2f9e382a0c6a3cb08906533159132eff55c6690f098,REVIEW,245,8.619187197971955,1088.0,"[[1440, 1080, 3]]",0.0,29.993333333333336,30.098333333333336,True,2.4816666666666656,2.1036206896551732,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_7388b7efc8afb3_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092522-608.MP4,e75a1ae35380e7821ca58c4a970005277542225f3ebf67e1f51dab9c92c6da71,PASS,264,8.758588350425086,716.0,"[[1440, 1080, 3]]",0.0,29.97666666666667,30.048333333333336,True,0.2766666666666673,0.31706896551724384,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_cbc238aa9bbc71_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T092739-A1022249.MP4,6a7c4067c155b31dca790fe756b8be61f9a67dbf23fc8e85f39e740cfcb5cfa0,PASS,263,8.523272766063364,799.0,"[[1440, 1080, 3]]",0.0,29.96166666666667,30.043333333333337,True,0.25,0.22844827586207117,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_2fdd36fbe9a8ce_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093117-A1022253.MP4,bab28cbbf03fc3a0498ce7c042e1567fce256fff3c974de209ee8b67b0212705,PASS,264,8.719578359944194,750.0,"[[1440, 1080, 3]]",0.0,29.968333333333334,30.080000000000005,True,0.31666666666666643,0.3384482758620706,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_ef58cd171d4783_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093312-691.MP4,66ae68cfe55cde7e26469f6f6e019db8b418c3512d08e1f7ae7dcf79d754b622,PASS,263,8.628723218951402,1321.0,"[[1440, 1080, 3]]",0.0,29.94666666666667,30.055000000000003,True,0.28500000000000014,0.2633333333333354,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_96dfaf729ad3d4_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T093647-A1022251.MP4,edade2c7d8a4cdef6f80934637b600050f8abf98363f47110d3696b1c46d311f,REVIEW,244,8.53290921532003,769.0,"[[1440, 1080, 3]]",0.0,29.955000000000005,30.053333333333335,True,2.421666666666667,2.209655172413793,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_dfa58f3a711e47_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T094722-638.MP4,c41fa4aaa5bb09c954fa8ccc2a29e9a042df53c94d5b34d428a479a17f251078,PASS,264,8.751600712121686,467.0,"[[1440, 1080, 3]]",0.0,29.973333333333336,30.076666666666668,True,0.2716666666666647,0.3293103448275865,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_a1ceaa6025ff79_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095344-1604.MP4,eab7e7808f630fd7cdecae2431741fc53d007f509a6a370a1abf38e94dbdc009,PASS,264,8.729940394314534,476.0,"[[1440, 1080, 3]]",0.0,29.971666666666668,30.005000000000003,True,0.2766666666666673,0.3467241379310373,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_376f61387ab710_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095550-1631.MP4,a7a8b964d6fba99da0f02abe8cf9225449dea4675d863872249ddc94cd214017,PASS,264,8.743957867397734,606.0,"[[1440, 1080, 3]]",0.0,29.96666666666667,30.09166666666667,True,0.2716666666666665,0.350459770114945,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_f6508f398bcf0f_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T095740-373.MP4,d7c56d44a986151c9c02250f7ce4fb76ad32cab15595b37826d42d9d598c7f7b,REVIEW,263,8.542997282896362,807.0,"[[1440, 1080, 3]]",0.0,29.83666666666667,32.345,True,2.5083333333333293,0.3094252873563228,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_9a1c40cbb80bb1_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T100037-588.MP4,21c10b7c164a2b21b8e95df857e14600d23cef1f3cd61ca258040120797c2b3a,PASS,265,8.575480617711944,907.0,"[[1440, 1080, 3]]",0.0,29.991666666666667,30.23,True,0.24666666666666615,0.3531609195402332,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_161f93bfffbe11_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101019-1437.MP4,056d17e5e11c3213dfb524f1951e7786682236f084e40bdc9346611c9d599562,PASS,264,8.465981124101987,601.0,"[[1440, 1080, 3]]",0.0,29.89666666666667,30.10166666666667,True,0.26333333333333186,0.3332183908045998,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_014c9b6a274fed_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0806\20240806T101202-372.MP4,1b62ce6061020ca090d8a496b29db6b5d9c228b243ea1f5f272afc27ccf41132,PASS,264,8.632975822577713,1583.0,"[[1440, 1080, 3]]",0.0,29.833333333333336,30.006666666666668,True,0.4116666666666666,0.3965517241379324,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_028724ccc9868d_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T091951-1010.MP4,2559f70d916eee4cc46cb1283c32e5bad5cafc850d4cd8c693db2a06c329e27e,PASS,264,8.480330160420689,637.0,"[[1440, 1080, 3]]",0.0,29.978333333333335,30.090000000000003,True,0.25333333333333385,0.3288505747126429,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_0c053f837a8b23_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T093200-1136.MP4,463ee2b5f023859060b99e6ff77bba1e751fcf9c246f252972cf5d688c39a8ca,PASS,264,8.62902430201585,1312.0,"[[1440, 1080, 3]]",0.0,29.936666666666667,30.01166666666667,True,0.23333333333333073,0.3147701149425295,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_8f6eabd7f2cb6e_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T095732-868.MP4,358d2bb1e166413cb2f8d1292604726fd3365fafc290bd8b31faa58f1cad04d2,PASS,261,8.713964127514341,600.0,"[[1440, 1080, 3]]",0.0,29.85666666666667,30.040000000000003,True,0.23166666666666735,0.1751149425287366,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_21b4c4c26061d0_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100445-1646.MP4,33d00d401cc3b6b95bf84aee364d07e65f18cdba37cfbe11d9c6b1960b9a41ca,PASS,264,8.758761716764576,1235.0,"[[1440, 1080, 3]]",0.0,29.953333333333337,30.026666666666667,True,0.2866666666666653,0.35528735632184194,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_37333d1afc0ec2_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0807\20240807T100844-1518.MP4,76b63491517ad96995c73bf2cb6ad1cbd49da8f227f438881540b39ee1f21f22,PASS,264,8.718063648588076,389.0,"[[1440, 1080, 3]]",0.0,29.866666666666667,30.07166666666667,True,0.278333333333336,0.3635057471264389,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_1ededf79f4d325_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T085842-1129.MP4,354c3c7c1a0fc94a3c06ab21379d5593d2a00cddcaa2b69e81599f1baabc095f,REVIEW,244,8.569205181805698,936.0,"[[1440, 1080, 3]]",0.0,29.91166666666667,30.063333333333336,True,2.408333333333335,2.2043103448275865,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_b273cec8024eb2_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090641-878.MP4,8fb078e658079156d0e8bff32e39d7763b04f1a569dca7970d0e6da77215e65e,PASS,264,8.546897359177832,876.0,"[[1440, 1080, 3]]",0.0,29.893333333333334,30.028333333333336,True,0.3683333333333323,0.39793103448275957,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_d1a9a7ab944633_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4,51ed1870c545b952fce218946022f7d1e3062d0ff68f0ca192977d45eefbce10,PASS,264,8.741667938737088,859.0,"[[1440, 1080, 3]]",0.0,29.910000000000004,30.043333333333337,True,0.32500000000000284,0.34327586206896754,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_908496549f5b42_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4,9439ef8ed17ff37bec38cfe4e8b8365ba5cc8c479ba5b73bcc0b6ca76515dd38,PASS,264,8.751385809312639,842.0,"[[1440, 1080, 3]]",0.0,29.903333333333336,30.033333333333335,True,0.28000000000000025,0.4317816091954043,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_d3820405b5afe2_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091352-887.MP4,7efde73db018c6097828c86f60e41af0ed232abf3b3839140989db34edda8869,REVIEW,244,8.618291688648027,1198.0,"[[1440, 1080, 3]]",0.0,29.965000000000003,30.073333333333334,True,2.459999999999999,2.2685057471264365,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_04fd6f8dc56a73_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,c84e20aea7178ddc0da8a0d223ea896bcfcc17477078588377bc60e11554b944,PASS,263,8.513528396784023,773.0,"[[1440, 1080, 3]]",0.0,29.85666666666667,30.01666666666667,True,0.33499999999999996,0.33350574712643777,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_440a29cebcae1c_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,b30606e56bb1ca259389c2b7d3de49fb9288fcefeb5cafc98ce1ef0a09fdde67,PASS,264,8.580098937187357,1032.0,"[[1440, 1080, 3]]",0.0,29.968333333333334,30.053333333333335,True,0.35166666666666657,0.3584482758620702,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_8538e6e6160d83_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093122-810.MP4,a90f156b989e9ca559c33e24404c3a74771c88fb344ac69518750e01c2d7deb3,PASS,264,8.546683492661677,824.0,"[[1440, 1080, 3]]",0.0,29.956666666666667,30.083333333333336,True,0.3483333333333327,0.3554022988505743,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_e2821e37ff899d_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,4fe90f07e3114771f0579a373df91c7f26ad11a24eb10db681d6ff3e43290d68,PASS,263,8.756063471183097,1065.0,"[[1440, 1080, 3]]",0.0,29.848333333333336,30.01166666666667,True,0.33999999999999986,0.3197701149425285,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_b80d393ca25ef8_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4,5b5652ea5759c966267f6c7704e16408225b5156f0e38ee8a7e8b30e1f0d7751,PASS,264,8.74573218774622,777.0,"[[1440, 1080, 3]]",0.0,29.98166666666667,30.096666666666668,True,0.27833333333333243,0.30862068965517153,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_adb9b6776eb349_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,29ec1bb5967ae21d9c6213b06fa28bfa126c96f97453806f0c588f308dd68f68,PASS,264,8.730589640569008,536.0,"[[1440, 1080, 3]]",0.0,29.965000000000003,30.083333333333336,True,0.3683333333333332,0.3089080459770095,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_8fea3748e16a76_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085241-1048.MP4,fb6fe1472417b19ac3b5ef4e6a365c6308833c9c4f307e8fef54a6364e2fdd68,PASS,264,8.577934046870402,923.0,"[[1440, 1080, 3]]",0.0,29.971666666666668,30.07166666666667,True,0.2949999999999997,0.32787356321838956,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_d837d576df8e43_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,8255061bce5f88de12e23a43d362d05d10ec8a3eedcce6cba7dab22140c39d92,PASS,264,8.739731516730114,727.0,"[[1440, 1080, 3]]",0.0,29.968333333333334,30.078333333333337,True,0.2333333333333334,0.34833333333333627,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_281bc808f4d3ff_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085749-A1022182.MP4,d659ab78431a0d8920d4e4e4794bb4dc7b75e667ee99c40d893a753bf91ab6e0,PASS,264,8.720566784746822,558.0,"[[1440, 1080, 3]]",0.0,29.928333333333335,30.033333333333335,True,0.24166666666666714,0.3015517241379335,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_bb78a10aeab6d5_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090150-1414.MP4,dae76f806fad7583c5ef3a07de8e9384f6330b40f1d96c665e9709c3a2494ecb,PASS,264,8.506852426743393,749.0,"[[1440, 1080, 3]]",0.0,29.971666666666668,30.01166666666667,True,0.29499999999999993,0.3385632183908065,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_4206de92a27bce_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,816ed5d7c2d9518801bac64a5f422acb999dc4f82a4aa097d1b49f41499b89e2,PASS,263,8.74969828626599,725.0,"[[1440, 1080, 3]]",0.0,29.903333333333336,30.060000000000002,True,0.21999999999999886,0.24902298850574311,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_6a5dbf528731c7_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090911-649.MP4,d88adf53ecbb227717f54551723f69d4438317dbb1d8ca36f94d1ebafca114ee,PASS,264,8.733009888522647,393.0,"[[1440, 1080, 3]]",0.0,29.96,30.068333333333335,True,0.23666666666666636,0.3583333333333343,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_ed27d896cd2a66_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T092018-608.MP4,ac284a5c89ce9239a200a5fade168a24416e908d3af685b63b7dbdd57e80ef6c,PASS,265,8.607219827586206,1065.0,"[[1440, 1080, 3]]",0.0,29.983333333333334,30.200000000000003,True,0.2400000000000002,0.36678160919540304,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_004d48d055c457_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T092534-710.MP4,ac44dd7475bcc213297529e1e80a213aaa202379b7f1299a4749438ab06b0476,PASS,264,8.666142678810855,1562.0,"[[1440, 1080, 3]]",0.0,29.810000000000002,30.026666666666667,True,0.25333333333333385,0.4198850574712658,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_43743cb152c168_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,0f4e0c2dcef3a5ef719fc3599619a681b9c43fe949f7abff860c2e95380e4765,PASS,264,8.604916045118859,1171.0,"[[1440, 1080, 3]]",0.0,29.97666666666667,30.085,True,0.3000000000000007,0.3369540229885075,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_d7498380edb383_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093825-719.MP4,28612e55f2019984fb61703de4d41807144293dda4f4cf2234b28d60ad463df8,PASS,263,8.499286090027805,754.0,"[[1440, 1080, 3]]",0.0,29.913333333333334,30.03,True,0.2516666666666669,0.2819540229885078,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_512d98136d6412_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,a81e38e7e92ce7f88b0a2e407100a50300995b31bda09a802144e0c559692869,PASS,264,8.755014427475544,1244.0,"[[1440, 1080, 3]]",0.0,29.963333333333335,30.078333333333337,True,0.23499999999999943,0.34666666666666757,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_7b10e1dbd08a03_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094835-A1022259.MP4,03d1db34eefa6c128d45bbb3b2ab70c0162f9534719a9a872a47d91d34eebc62,REVIEW,244,8.516572738561468,743.0,"[[1440, 1080, 3]]",0.0,29.923333333333336,30.1,True,2.5550000000000015,2.3818390804597716,timestamp_gap_over_0.5_seconds_requires_review,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_1b1d8d9b6faec7_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085516-1823.MP4,bb1323007894b86f97fd8d187da703e7bafa5f0aa7f03b7b6c9d7d5ad0630d90,PASS,264,8.757136123186509,836.0,"[[1440, 1080, 3]]",0.0,29.956666666666667,30.07166666666667,True,0.23666666666666636,0.3540229885057471,,NOT_VERIFIED,NOT_PERFORMED,False
jiufu_1a11fc33fcb6cf_first30,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,edd92d92f02ae5e71b291fb397548bf792b1e1fcfa6a14611ea39d4df6df4f84,PASS,265,8.747855917667238,850.0,"[[1440, 1080, 3]]",0.0,29.993333333333336,30.19,True,0.23500000000000298,0.3514942528735645,,NOT_VERIFIED,NOT_PERFORMED,False
