window_id,video_id,video_path,source_path,source_start_seconds,duration_seconds,cohort,annotation_round,annotator,annotation_status,manual_breath_count,event_definition,predictions_hidden,reference_notes,prior_algorithm_exposure,browser_video_path,view_start_seconds,duration_seconds_prediction,predicted_count,prediction_status,timebase_verified,timebase,truth_count,truth_rr_bpm,predicted_rr_bpm,verified_cow_id
jiufu_d1a9a7ab944633_first30,jiufu_d1a9a7ab944633,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4,0,30,jiufu271,R2,1,complete,17,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T090921-961.MP4,0,30,12.0,ok,true,annotation_video_seconds,17.0,34.0,24.0,961
jiufu_908496549f5b42_first30,jiufu_908496549f5b42,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4,0,30,jiufu271,R2,1,complete,7,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091118-A1022182.MP4,0,30,6.0,ok,true,annotation_video_seconds,7.0,14.0,12.0,A1022182
jiufu_04fd6f8dc56a73_first30,jiufu_04fd6f8dc56a73,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,0,30,jiufu271,R2,1,complete,11,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T091631-165.MP4,0,30,10.0,ok,true,annotation_video_seconds,11.0,22.0,20.0,165
jiufu_440a29cebcae1c_first30,jiufu_440a29cebcae1c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,0,30,jiufu271,R2,1,complete,13,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T092827-1487.MP4,0,30,11.0,ok,true,annotation_video_seconds,13.0,26.0,22.0,1487
jiufu_e2821e37ff899d_first30,jiufu_e2821e37ff899d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,0,30,jiufu271,R2,1,complete,13,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093557-281.MP4,0,30,18.0,ok,true,annotation_video_seconds,13.0,26.0,36.0,281
jiufu_b80d393ca25ef8_first30,jiufu_b80d393ca25ef8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4,0,30,jiufu271,R2,1,complete,4,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T093904-1165.MP4,0,30,5.0,ok,true,annotation_video_seconds,4.0,8.0,10.0,1165
jiufu_adb9b6776eb349_first30,jiufu_adb9b6776eb349,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,0,30,jiufu271,R2,1,complete,21,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0808\20240808T094238-869.MP4,0,30,19.0,ok,true,annotation_video_seconds,21.0,42.0,38.0,869
jiufu_d837d576df8e43_first30,jiufu_d837d576df8e43,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,0,30,jiufu271,R2,1,complete,8,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085513-1539.MP4,0,30,9.0,ok,true,annotation_video_seconds,8.0,16.0,18.0,1539
jiufu_281bc808f4d3ff_first30,jiufu_281bc808f4d3ff,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085749-A1022182.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085749-A1022182.MP4,0,30,jiufu271,R2,1,complete,13,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T085749-A1022182.MP4,0,30,8.0,ok,true,annotation_video_seconds,13.0,26.0,16.0,A1022182
jiufu_4206de92a27bce_first30,jiufu_4206de92a27bce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T090347-1539.MP4,0,30,15.0,ok,true,annotation_video_seconds,14.0,28.0,30.0,1539
jiufu_43743cb152c168_first30,jiufu_43743cb152c168,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,0,30,jiufu271,R2,1,complete,15,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093503-1022249.MP4,0,30,13.0,ok,true,annotation_video_seconds,15.0,30.0,26.0,1022249
jiufu_d7498380edb383_first30,jiufu_d7498380edb383,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093825-719.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093825-719.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T093825-719.MP4,0,30,12.0,ok,true,annotation_video_seconds,12.0,24.0,24.0,719
jiufu_512d98136d6412_first30,jiufu_512d98136d6412,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,0,30,14.0,ok,true,annotation_video_seconds,14.0,28.0,28.0,A1022251
jiufu_1b1d8d9b6faec7_first30,jiufu_1b1d8d9b6faec7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085516-1823.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085516-1823.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085516-1823.MP4,0,30,10.0,ok,true,annotation_video_seconds,14.0,28.0,20.0,1823
jiufu_1a11fc33fcb6cf_first30,jiufu_1a11fc33fcb6cf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,0,30,14.0,ok,true,annotation_video_seconds,14.0,28.0,28.0,1646
jiufu_993a2261c33ae0_first30,jiufu_993a2261c33ae0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,0,30,jiufu271,R2,1,complete,16,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,0,30,15.0,ok,true,annotation_video_seconds,16.0,32.0,30.0,1578
jiufu_15023a4d62f18e_first30,jiufu_15023a4d62f18e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,0,30,jiufu271,R2,1,complete,24,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,0,30,24.0,ok,true,annotation_video_seconds,24.0,48.0,48.0,997
jiufu_bcea2687a6b788_first30,jiufu_bcea2687a6b788,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,0,30,jiufu271,R2,1,complete,21,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,0,30,15.0,ok,true,annotation_video_seconds,21.0,42.0,30.0,1836
jiufu_fe965ff4644d07_first30,jiufu_fe965ff4644d07,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093648-372.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093648-372.MP4,0,30,jiufu271,R2,1,complete,14,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T093648-372.MP4,0,30,14.0,ok,true,annotation_video_seconds,14.0,28.0,28.0,372
jiufu_f6bca344b2c8ce_first30,jiufu_f6bca344b2c8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,0,30,jiufu271,R2,1,complete,13,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,0,30,18.0,ok,true,annotation_video_seconds,13.0,26.0,36.0,810
jiufu_ce6ff507b22ee9_first30,jiufu_ce6ff507b22ee9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094536-A1021156.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094536-A1021156.MP4,0,30,jiufu271,R2,1,complete,11,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094536-A1021156.MP4,0,30,19.0,ok,true,annotation_video_seconds,11.0,22.0,38.0,A1021156
jiufu_075ed4d93c9959_first30,jiufu_075ed4d93c9959,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,0,30,jiufu271,R2,1,complete,11,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,0,30,9.0,ok,true,annotation_video_seconds,11.0,22.0,18.0,1371
jiufu_234cbf6b627421_first30,jiufu_234cbf6b627421,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,0,30,jiufu271,R2,1,complete,20,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,0,30,4.0,ok,true,annotation_video_seconds,20.0,40.0,8.0,270
jiufu_0f85cab7ac58ae_first30,jiufu_0f85cab7ac58ae,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,0,30,jiufu271,R2,1,complete,16,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,0,30,14.0,ok,true,annotation_video_seconds,16.0,32.0,28.0,165
jiufu_55441b4c6fe974_first30,jiufu_55441b4c6fe974,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100355-1129.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100355-1129.MP4,0,30,jiufu271,R2,1,complete,12,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100355-1129.MP4,0,30,13.0,ok,true,annotation_video_seconds,12.0,24.0,26.0,1129
jiufu_d074036ef96d31_first30,jiufu_d074036ef96d31,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,0,30,jiufu271,R2,1,complete,13,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,0,30,15.0,ok,true,annotation_video_seconds,13.0,26.0,30.0,281
jiufu_cdaa16888fda03_first30,jiufu_cdaa16888fda03,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,0,30,jiufu271,R2,1,complete,9,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,0,30,9.0,ok,true,annotation_video_seconds,9.0,18.0,18.0,A1022182
jiufu_b7ed63dc0d8295_first30,jiufu_b7ed63dc0d8295,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T093620-1358.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T093620-1358.MP4,0,30,jiufu271,R2,1,complete,11,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T093620-1358.MP4,0,30,15.0,ok,true,annotation_video_seconds,11.0,22.0,30.0,1358
jiufu_9ddfe0afe06424_first30,jiufu_9ddfe0afe06424,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095941-1589.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095941-1589.MP4,0,30,jiufu271,R2,1,complete,15,expiration_peak,true,,not_reported_at_R1; must_reconfirm_R2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0813\20240813T095941-1589.MP4,0,30,13.0,ok,true,annotation_video_seconds,15.0,30.0,26.0,1589
