window_id,farm,source_path,source_session,start_seconds,duration_seconds,sampling_rule,sampled_fingerprint,file_id,verified_cow_id,source_sha256,prediction_status,predicted_count,duration_seconds_prediction,method_manifest_sha256,source_sha256_prediction,reason,frame_shape,timestamp_policy_status,grid_frames,radius_min,radius_max,exponent,video_id,video_path,source_path_reference,source_start_seconds,duration_seconds_reference,annotation_round,annotator,annotation_status,manual_breath_count,event_definition,predictions_hidden,reference_notes,analysis_role,Unnamed: 14,备注,source_annotation_status,blinding_source,count_reference_role,event_reference_ready,primary_included,exclusion_reason,truth_count,truth_rr_bpm,predicted_rr_bpm
jiufu_512d98136d6412_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,20240809T094601_A1022251,0.0,30.0,first_30_seconds_predeclared_not_best_segment,cc81a0cf7f13b84cb08b24ffcc6d3ae59c86feafce61fa988181daf2effd034b,jiufu_512d98136d6412,A1022251,a81e38e7e92ce7f88b0a2e407100a50300995b31bda09a802144e0c559692869,ok,14.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,a81e38e7e92ce7f88b0a2e407100a50300995b31bda09a802144e0c559692869,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,0.5,jiufu_512d98136d6412,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0809\20240809T094601-A1022251.MP4,0,30,R1,1,complete,15,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,15.0,30.0,28.0
jiufu_1a11fc33fcb6cf_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,20240810T085733_1646,0.0,30.0,first_30_seconds_predeclared_not_best_segment,119eee77428b4ec8847402edc78f24557d6e36870e4936700febcba00ff0067e,jiufu_1a11fc33fcb6cf,1646,edd92d92f02ae5e71b291fb397548bf792b1e1fcfa6a14611ea39d4df6df4f84,ok,14.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,edd92d92f02ae5e71b291fb397548bf792b1e1fcfa6a14611ea39d4df6df4f84,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,19.0,23.0,0.5,jiufu_1a11fc33fcb6cf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T085733-1646.MP4,0,30,R1,1,complete,15,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,15.0,30.0,28.0
jiufu_993a2261c33ae0_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,20240810T090006_1578,0.0,30.0,first_30_seconds_predeclared_not_best_segment,37f952554211f668239ca630faa9e2edf3886ac8b87645cae406a25148b16585,jiufu_993a2261c33ae0,1578,9f854d22d26693840b2ac04837aea9ba368d15a5714508aafd9e098e824d6ed4,ok,15.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,9f854d22d26693840b2ac04837aea9ba368d15a5714508aafd9e098e824d6ed4,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,24.0,0.5,jiufu_993a2261c33ae0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T090006-1578.MP4,0,30,R1,1,complete,18,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,18.0,36.0,30.0
jiufu_15023a4d62f18e_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,20240810T091205_997,0.0,30.0,first_30_seconds_predeclared_not_best_segment,f0fde637f9b81a6b154bd0239ebbb4f55aad0612dd1c89a0f78ef25e86a4f097,jiufu_15023a4d62f18e,997,5488012cac5aeadfc9d39529ce864b94666cdbee03f3a3fbd454211474e4e7a1,ok,24.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,5488012cac5aeadfc9d39529ce864b94666cdbee03f3a3fbd454211474e4e7a1,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,23.0,1.0,jiufu_15023a4d62f18e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091205-997.MP4,0,30,R1,1,complete,25,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,25.0,50.0,48.0
jiufu_bcea2687a6b788_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,20240810T091529_1836,0.0,30.0,first_30_seconds_predeclared_not_best_segment,6e49b719c9cd8a04ea2f989e3114bb9b879cb0c1d9e005bf86f9ead57b1ff444,jiufu_bcea2687a6b788,1836,702a9b50d0d448756e98466ab7be38d3001ef6dc7d3a9c8476d260a5af5500ec,ok,15.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,702a9b50d0d448756e98466ab7be38d3001ef6dc7d3a9c8476d260a5af5500ec,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,21.0,0.5,jiufu_bcea2687a6b788,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0810\20240810T091529-1836.MP4,0,30,R1,1,complete,20,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,20.0,40.0,30.0
jiufu_f6bca344b2c8ce_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,20240811T094327_810,0.0,30.0,first_30_seconds_predeclared_not_best_segment,12bf5995a8e14326d6e4aed5ed928d7d1d897248c0155c5afcdb91edd531fabc,jiufu_f6bca344b2c8ce,810,7975ea6d3409c44b74c6d47895cd194299760a9eb110d6e66fea7393b4041876,ok,18.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,7975ea6d3409c44b74c6d47895cd194299760a9eb110d6e66fea7393b4041876,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,24.0,0.5,jiufu_f6bca344b2c8ce,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094327-810.MP4,0,30,R1,1,complete,17,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,17.0,34.0,36.0
jiufu_075ed4d93c9959_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,20240811T094912_1371,0.0,30.0,first_30_seconds_predeclared_not_best_segment,2e68f714d2aaf21c567cb3ef7a0a4b464f9c54dfb3aa09845b0f6d1d8750fca6,jiufu_075ed4d93c9959,1371,c6c0f2da0313f925d601452f7282a79f1a0165902b7c35fec3b39ebfb5ee1ba2,ok,9.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,c6c0f2da0313f925d601452f7282a79f1a0165902b7c35fec3b39ebfb5ee1ba2,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,23.0,0.5,jiufu_075ed4d93c9959,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T094912-1371.MP4,0,30,R1,1,complete,11,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,11.0,22.0,18.0
jiufu_234cbf6b627421_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,20240811T095232_270,0.0,30.0,first_30_seconds_predeclared_not_best_segment,42d77c0fb60fb5a6497c4991b9c06511d8e9e491a5d7a8d8220bb1921dd98637,jiufu_234cbf6b627421,270,e0c402d17110fddc255af1bc63fa4f6b87787408faebfba11784c6d3aabe489e,ok,4.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,e0c402d17110fddc255af1bc63fa4f6b87787408faebfba11784c6d3aabe489e,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,23.0,0.5,jiufu_234cbf6b627421,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T095232-270.MP4,0,30,R1,1,complete,20,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,20.0,40.0,8.0
jiufu_0f85cab7ac58ae_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,20240811T100212_165,0.0,30.0,first_30_seconds_predeclared_not_best_segment,4d8e552bdc3dea9050c8b1449d7d85d2bccf7f185e2113ab61d8d1ca323287a3,jiufu_0f85cab7ac58ae,165,bedea5588fe88ccc8e27eb19fb964a3e22cffc8b600237caee8d362c3e0b749f,ok,14.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,bedea5588fe88ccc8e27eb19fb964a3e22cffc8b600237caee8d362c3e0b749f,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,18.0,24.0,0.5,jiufu_0f85cab7ac58ae,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T100212-165.MP4,0,30,R1,1,complete,16,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,16.0,32.0,28.0
jiufu_d074036ef96d31_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,20240811T101031_281,0.0,30.0,first_30_seconds_predeclared_not_best_segment,9d7395c901736e4e8716e870c9285f6e79480fb221c7be0d67e818d7e5a11f7f,jiufu_d074036ef96d31,281,c32210ba234c4240a1d882287fdbd6844b7a20583e4dc9022c89ac476764c01a,ok,15.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,c32210ba234c4240a1d882287fdbd6844b7a20583e4dc9022c89ac476764c01a,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,16.0,22.0,0.5,jiufu_d074036ef96d31,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101031-281.MP4,0,30,R1,1,complete,13,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,13.0,26.0,30.0
jiufu_cdaa16888fda03_first30,jiufu,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,20240811T101227_A1022182,0.0,30.0,first_30_seconds_predeclared_not_best_segment,7b70dbf7dc22e2191a55efbfc739243d4dbee21527a1c1e7846e7e9d45fefde9,jiufu_cdaa16888fda03,A1022182,ccb3a63e224e40ad9f5e129e1c6884c48518898a7cd7b18f3a6dd2509c42ae0d,ok,9.0,30.0,fb88586aaa86f425327210197065e1305b4a62418c6c11f5780c90b66e543bd0,ccb3a63e224e40ad9f5e129e1c6884c48518898a7cd7b18f3a6dd2509c42ae0d,,"[1440, 1080, 3]",ready_for_signal_candidate,261.0,17.0,24.0,0.5,jiufu_cdaa16888fda03,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0811\20240811T101227-A1022182.MP4,0,30,R1,1,complete,9,expiration_peak,true,,frozen_external_test,,,complete,2026-09-11用户更正：说错了久福牧场的隐藏了，因为久福的本来就没有标注次数，也没有预测标注。,count_only,false,True,included,9.0,18.0,18.0
