thermal_file_id,thermal_path,rgb_file_id,rgb_path,filename_clock_difference_seconds,same_cow_verified,synchronization_offset_seconds,synchronization_status
jiufu_ce6835d13f136d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T115945-1414.MP4,jiufu_1f21e7fb87a0aa,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_115942.mp4,-3.0,,,candidate_only_not_verified
jiufu_5623dc263f1364,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T120407-872.MP4,jiufu_140abc87271c50,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_120402.mp4,-5.0,,,candidate_only_not_verified
jiufu_0681ef73d67fcf,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T120631-1489.MP4,jiufu_eada88baa00f97,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_120628.mp4,-3.0,,,candidate_only_not_verified
jiufu_8254fd394c755d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T120953-1180.MP4,jiufu_c2844783af0ea9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_121039.mp4,46.0,,,candidate_only_not_verified
jiufu_33ff2c90bde0a7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T121220-872.MP4,jiufu_df82db675d0588,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_121216.mp4,-4.0,,,candidate_only_not_verified
jiufu_c37db5cf8c7d4e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T121453-1165.MP4,jiufu_c3dfe67ea3ae5b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_121451.mp4,-2.0,,,candidate_only_not_verified
jiufu_6def46f93dfd5a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T122126-845.MP4,jiufu_53bb8a27eaf729,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_122123.mp4,-3.0,,,candidate_only_not_verified
jiufu_3f44e994a4ccb7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\20240730T122439-1145.MP4,jiufu_4e1a3e55044292,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0730\VID_20240730_122436.mp4,-3.0,,,candidate_only_not_verified
jiufu_58a951a34f7249,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T085430-A1022182.MP4,jiufu_9884eb6ce733d8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_085438.mp4,8.0,,,candidate_only_not_verified
jiufu_8ac17622997976,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T085718-1408.MP4,jiufu_b4a5b5c7992b11,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_085711.mp4,-7.0,,,candidate_only_not_verified
jiufu_ee2427b1f91c14,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T085932-1428.MP4,jiufu_4bd94b74ec5cc8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_085927.mp4,-5.0,,,candidate_only_not_verified
jiufu_d40d50640e24a1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T090206-165.MP4,jiufu_e38f7a1fe864f8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_090200.mp4,-6.0,,,candidate_only_not_verified
jiufu_f65ff3d0712868,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T090356-1595.MP4,jiufu_8acfd6841c09a0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_090349.mp4,-7.0,,,candidate_only_not_verified
jiufu_e20abde4e3a043,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T090617-1422.MP4,jiufu_d482f28fea1d25,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_090610.mp4,-7.0,,,candidate_only_not_verified
jiufu_6c914b8beaa069,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T090931-1308.MP4,jiufu_cb0ebff8ff7608,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_090924.mp4,-7.0,,,candidate_only_not_verified
jiufu_fffa829b4cfc5f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T091121-878.MP4,jiufu_bf53a5cb3b37a0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_091114.mp4,-7.0,,,candidate_only_not_verified
jiufu_fffa829b4cfc5f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T091121-878.MP4,jiufu_5a3a257f5562fb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_091227.mp4,66.0,,,candidate_only_not_verified
jiufu_39742bec07007b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T091233-1146.MP4,jiufu_bf53a5cb3b37a0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_091114.mp4,-79.0,,,candidate_only_not_verified
jiufu_39742bec07007b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T091233-1146.MP4,jiufu_5a3a257f5562fb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_091227.mp4,-6.0,,,candidate_only_not_verified
jiufu_a7f96cc7661e4a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T091500-1371.MP4,jiufu_f44f9c6564bcf6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_091454.mp4,-6.0,,,candidate_only_not_verified
jiufu_cae153a2ef6cb6,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T091834-1630.MP4,jiufu_ab5d4a80d33d1f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_091828.mp4,-6.0,,,candidate_only_not_verified
jiufu_f5a7ada186a785,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T092133-281.MP4,jiufu_f966c4850d5cc4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_092126.mp4,-7.0,,,candidate_only_not_verified
jiufu_8f2aab0fc1ae4b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T092359-347.MP4,jiufu_aeeff460f5bffd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_092354.mp4,-5.0,,,candidate_only_not_verified
jiufu_f3eaecdec284fd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T092556-1489.MP4,jiufu_e9e9cdd9b36401,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_092556.mp4,0.0,,,candidate_only_not_verified
jiufu_6d72320453e00d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T092913-907.MP4,jiufu_8cede20c8791ba,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_092908.mp4,-5.0,,,candidate_only_not_verified
jiufu_b230c11bab398b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T093138-1078.MP4,jiufu_90174e2359823f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_093131.mp4,-7.0,,,candidate_only_not_verified
jiufu_05aaedc28c6708,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\20240731T093355-161.MP4,jiufu_a0b1f363d2ef36,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0731\VID_20240731_093349.mp4,-6.0,,,candidate_only_not_verified
jiufu_0d1522aef374ec,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T085035-A1022205.MP4,jiufu_931fb9d5b71458,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_085043.mp4,8.0,,,candidate_only_not_verified
jiufu_d34b02325b217f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T085306-1831.MP4,jiufu_7f3a075dbd0ff4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_085312.mp4,6.0,,,candidate_only_not_verified
jiufu_f7b60f49914529,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T085540-A1021158.MP4,jiufu_ef7948885a2998,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_085550.mp4,10.0,,,candidate_only_not_verified
jiufu_2cdb051142d5ab,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T085946-670.MP4,jiufu_4af4de13b71483,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_085954.mp4,8.0,,,candidate_only_not_verified
jiufu_7c3d7ff44518f7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T091519-A1021136.MP4,jiufu_5c9bcb1f06b884,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_091526.mp4,7.0,,,candidate_only_not_verified
jiufu_d4707a9c23271d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T091831-670.MP4,jiufu_1446b47a5aa36a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_091838.mp4,7.0,,,candidate_only_not_verified
jiufu_61a48001d2c6ac,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T091954-A1022186.MP4,jiufu_1446b47a5aa36a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_091838.mp4,-76.0,,,candidate_only_not_verified
jiufu_61a48001d2c6ac,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T091954-A1022186.MP4,jiufu_afb7e04ecce58c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_092002.mp4,8.0,,,candidate_only_not_verified
jiufu_2f0c90ece853b4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T092219-710.MP4,jiufu_b31e67d5a21769,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_092227.mp4,8.0,,,candidate_only_not_verified
jiufu_57c74728570ec9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T092442-A1022211.MP4,jiufu_faa5b7692968e7,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_092450.mp4,8.0,,,candidate_only_not_verified
jiufu_2fc7ddf8f284e4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T092718-627.MP4,jiufu_39dee64ffa76c4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_092726.mp4,8.0,,,candidate_only_not_verified
jiufu_a04e9f770a2bb9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093041-606.MP4,jiufu_b7c78ff849ed6c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_093049.mp4,8.0,,,candidate_only_not_verified
jiufu_333df78fe49441,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093303-878.MP4,jiufu_972beb88aa60b5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_093311.mp4,8.0,,,candidate_only_not_verified
jiufu_4263d1ee2b7d38,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093518-A1022211.MP4,jiufu_9558c2516921a1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_093535.mp4,17.0,,,candidate_only_not_verified
jiufu_7cb985938d0a6a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093643-659.MP4,jiufu_9558c2516921a1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_093535.mp4,-68.0,,,candidate_only_not_verified
jiufu_7cb985938d0a6a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093643-659.MP4,jiufu_5ed7ba64589be3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_093652.mp4,9.0,,,candidate_only_not_verified
jiufu_7c448f9ef64639,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T093925-A1021135.MP4,jiufu_2621674676138d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_093939.mp4,14.0,,,candidate_only_not_verified
jiufu_bc495978774317,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094240-608.MP4,jiufu_5350aaa054643b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_094257.mp4,17.0,,,candidate_only_not_verified
jiufu_ce8fcc51bec8d3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094515-610.MP4,jiufu_9d152344596347,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_094525.mp4,10.0,,,candidate_only_not_verified
jiufu_e3cef2504bbb4a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094721-678.MP4,jiufu_fb54ec386ad6fb,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_094728.mp4,7.0,,,candidate_only_not_verified
jiufu_5a173259b2d81c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094919-606.MP4,jiufu_4ec80cb8dffcc9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_094931.mp4,12.0,,,candidate_only_not_verified
jiufu_5a173259b2d81c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T094919-606.MP4,jiufu_9c8a083fb91084,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_095023.mp4,64.0,,,candidate_only_not_verified
jiufu_d7a117e86dae24,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095015-604.MP4,jiufu_4ec80cb8dffcc9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_094931.mp4,-44.0,,,candidate_only_not_verified
jiufu_d7a117e86dae24,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095015-604.MP4,jiufu_9c8a083fb91084,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_095023.mp4,8.0,,,candidate_only_not_verified
jiufu_f339ead1fdb0ac,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095308-648.MP4,jiufu_9d9f53eed1e3b2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_095316.mp4,8.0,,,candidate_only_not_verified
jiufu_6d3bdd73c6d58a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095532-880.MP4,jiufu_ae9b1c18a52145,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_095540.mp4,8.0,,,candidate_only_not_verified
jiufu_0095fbf4f8f613,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095730-639.MP4,jiufu_2fbee45736f83d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_095742.mp4,12.0,,,candidate_only_not_verified
jiufu_6f2025aac495fd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T095910-921.MP4,jiufu_2fbee45736f83d,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_095742.mp4,-88.0,,,candidate_only_not_verified
jiufu_92e9f652faa64a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100106-1145.MP4,jiufu_74cbd927bdc644,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_100114.mp4,8.0,,,candidate_only_not_verified
jiufu_fe09caa146ddbd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100313-648.MP4,jiufu_0d0b12a8b5b306,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_100322.mp4,9.0,,,candidate_only_not_verified
jiufu_fe09caa146ddbd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100313-648.MP4,jiufu_f1115754ec40f3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_100442.mp4,89.0,,,candidate_only_not_verified
jiufu_fd98eb68d63a1b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100433-1600.MP4,jiufu_0d0b12a8b5b306,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_100322.mp4,-71.0,,,candidate_only_not_verified
jiufu_fd98eb68d63a1b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100433-1600.MP4,jiufu_f1115754ec40f3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_100442.mp4,9.0,,,candidate_only_not_verified
jiufu_f6c192eaf6c290,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100653-854.MP4,jiufu_8a9dfd31488124,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_100700.mp4,7.0,,,candidate_only_not_verified
jiufu_42e874dae20aee,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T100920-868.MP4,jiufu_75d8e1ced2a3e4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_100929.mp4,9.0,,,candidate_only_not_verified
jiufu_b45e99f5e3803e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T101921-1290.MP4,jiufu_144b90f6e11c1b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_101928.mp4,7.0,,,candidate_only_not_verified
jiufu_250cea481e2ccd,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102138-1004.MP4,jiufu_984fa9f7995492,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_102145.mp4,7.0,,,candidate_only_not_verified
jiufu_fbbccb98b40ed8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102426-A1022182.MP4,jiufu_c121e5ce441685,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_102433.mp4,7.0,,,candidate_only_not_verified
jiufu_b7367092cbf12f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102603-1039.MP4,jiufu_c121e5ce441685,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_102433.mp4,-90.0,,,candidate_only_not_verified
jiufu_b7367092cbf12f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102603-1039.MP4,jiufu_b16a25613a3c45,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_102610.mp4,7.0,,,candidate_only_not_verified
jiufu_b42fb594523377,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T102838-987.MP4,jiufu_c2102f4dabc520,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_102845.mp4,7.0,,,candidate_only_not_verified
jiufu_453c8130d76c17,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T103434-653.MP4,jiufu_2f34e0f28351c8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_103442.mp4,8.0,,,candidate_only_not_verified
jiufu_453c8130d76c17,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T103434-653.MP4,jiufu_9d124fb69fedab,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_103530.mp4,56.0,,,candidate_only_not_verified
jiufu_bf9a8ef3c38b6b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T103517-861.MP4,jiufu_2f34e0f28351c8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_103442.mp4,-35.0,,,candidate_only_not_verified
jiufu_bf9a8ef3c38b6b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T103517-861.MP4,jiufu_9d124fb69fedab,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_103530.mp4,13.0,,,candidate_only_not_verified
jiufu_61a3c1628d9017,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T103842-859.MP4,jiufu_6d5dd0c16851e1,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_103849.mp4,7.0,,,candidate_only_not_verified
jiufu_fbaed9c05fdf1a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104244-874.MP4,jiufu_d65c93fba3c871,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_104252.mp4,8.0,,,candidate_only_not_verified
jiufu_09732493a874e4,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104504-623.MP4,jiufu_b12a5601240cd2,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_104512.mp4,8.0,,,candidate_only_not_verified
jiufu_afbc3c7536759a,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T104743-353.MP4,jiufu_26b90981e43a6e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_104751.mp4,8.0,,,candidate_only_not_verified
jiufu_ce73dd701d1a38,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105003-A1022145.MP4,jiufu_52a7949b77e817,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_105011.mp4,8.0,,,candidate_only_not_verified
jiufu_c2f523dbca4113,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105204-919.MP4,jiufu_ba24091f2840e3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_105211.mp4,7.0,,,candidate_only_not_verified
jiufu_19a4aa849045e9,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105433-1185.MP4,jiufu_50d8095cc99fd3,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_105439.mp4,6.0,,,candidate_only_not_verified
jiufu_bfba3aa9a87b7c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\20240801T105702-A1022181.MP4,jiufu_51d8ec0170594b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0801\VID_20240801_105708.mp4,6.0,,,candidate_only_not_verified
jiufu_6a5717214c3e46,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T085945-600.MP4,jiufu_dfa6f05dfe419e,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_085953.mp4,8.0,,,candidate_only_not_verified
jiufu_542013dcb78dc0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090139-878.MP4,jiufu_0d0184d8f13f67,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_090146.mp4,7.0,,,candidate_only_not_verified
jiufu_596ccaaf7a001c,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090335-632.MP4,jiufu_af0b7858569e3f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_090344.mp4,9.0,,,candidate_only_not_verified
jiufu_9b4d8a24856a9f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090646-1436.MP4,jiufu_7223a6f3cb91f0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_090656.mp4,10.0,,,candidate_only_not_verified
jiufu_6e5606d58e82c5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090823-1078.MP4,jiufu_7223a6f3cb91f0,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_090656.mp4,-87.0,,,candidate_only_not_verified
jiufu_6e5606d58e82c5,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T090823-1078.MP4,jiufu_71ef9847d81b67,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_090832.mp4,9.0,,,candidate_only_not_verified
jiufu_58dfb2705d8668,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091131-281.MP4,jiufu_08dec35863b17b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_091139.mp4,8.0,,,candidate_only_not_verified
jiufu_a7efdc57a481f8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091253-697.MP4,jiufu_08dec35863b17b,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_091139.mp4,-74.0,,,candidate_only_not_verified
jiufu_a7efdc57a481f8,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091253-697.MP4,jiufu_63d81f8943099f,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_091304.mp4,11.0,,,candidate_only_not_verified
jiufu_a1fad2b6534006,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\20240802T091448-353.MP4,jiufu_d1234ad8ac9321,E:\real\use_code\久福牧场面部热红外数据及牛脸RGB录像数据_344\0802\VID_20240802_091457.mp4,9.0,,,candidate_only_not_verified
