cohort,video_id,arm,event_id,frame_index,time_seconds,timebase
anchored49,200713,C1P1,p12,173,20.02314814814815,R2_bound_frame_PTS
anchored49,200713,C1P1,p13,183,21.180555555555557,R2_bound_frame_PTS
anchored49,200713,C1P1,p14,189,21.875,R2_bound_frame_PTS
anchored49,200713,C1P1,p15,198,22.916666666666664,R2_bound_frame_PTS
anchored49,200713,C1P1,p16,207,23.95833333333333,R2_bound_frame_PTS
anchored49,200713,C1P1,p17,216,25.0,R2_bound_frame_PTS
anchored49,200713,C1P1,p18,226,26.157407407407405,R2_bound_frame_PTS
anchored49,200713,C1P1,p19,238,27.54629629629629,R2_bound_frame_PTS
anchored49,200713,C1P1,p20,247,28.58796296296296,R2_bound_frame_PTS
anchored49,200718,C0P0,p1,12,1.3872832369942196,R2_bound_frame_PTS
anchored49,200718,C0P0,p2,25,2.890173410404624,R2_bound_frame_PTS
anchored49,200718,C0P0,p3,39,4.508670520231214,R2_bound_frame_PTS
anchored49,200718,C0P0,p4,52,6.011560693641618,R2_bound_frame_PTS
anchored49,200718,C0P0,p5,66,7.630057803468207,R2_bound_frame_PTS
anchored49,200718,C0P0,p6,78,9.017341040462428,R2_bound_frame_PTS
anchored49,200718,C0P0,p7,91,10.520231213872831,R2_bound_frame_PTS
anchored49,200718,C0P0,p8,105,12.13872832369942,R2_bound_frame_PTS
anchored49,200718,C0P0,p9,118,13.641618497109826,R2_bound_frame_PTS
anchored49,200718,C0P0,p10,137,15.83815028901734,R2_bound_frame_PTS
anchored49,200718,C0P0,p11,150,17.341040462427745,R2_bound_frame_PTS
anchored49,200718,C0P0,p12,162,18.728323699421964,R2_bound_frame_PTS
anchored49,200718,C0P0,p13,177,20.46242774566474,R2_bound_frame_PTS
anchored49,200718,C0P0,p14,192,22.196531791907518,R2_bound_frame_PTS
anchored49,200718,C0P0,p15,206,23.815028901734102,R2_bound_frame_PTS
anchored49,200718,C0P0,p16,219,25.31791907514451,R2_bound_frame_PTS
anchored49,200718,C0P0,p17,233,26.936416184971097,R2_bound_frame_PTS
anchored49,200718,C0P0,p18,246,28.4393063583815,R2_bound_frame_PTS
anchored49,200718,C1P0,p1,12,1.3872832369942196,R2_bound_frame_PTS
anchored49,200718,C1P0,p2,24,2.7745664739884397,R2_bound_frame_PTS
anchored49,200718,C1P0,p3,41,4.739884393063584,R2_bound_frame_PTS
anchored49,200718,C1P0,p4,52,6.011560693641618,R2_bound_frame_PTS
anchored49,200718,C1P0,p5,66,7.630057803468207,R2_bound_frame_PTS
anchored49,200718,C1P0,p6,78,9.017341040462428,R2_bound_frame_PTS
anchored49,200718,C1P0,p7,91,10.520231213872831,R2_bound_frame_PTS
anchored49,200718,C1P0,p8,104,12.023121387283236,R2_bound_frame_PTS
anchored49,200718,C1P0,p9,118,13.641618497109826,R2_bound_frame_PTS
anchored49,200718,C1P0,p10,137,15.83815028901734,R2_bound_frame_PTS
anchored49,200718,C1P0,p11,148,17.109826589595375,R2_bound_frame_PTS
anchored49,200718,C1P0,p12,162,18.728323699421964,R2_bound_frame_PTS
anchored49,200718,C1P0,p13,169,19.53757225433526,R2_bound_frame_PTS
anchored49,200718,C1P0,p14,194,22.427745664739884,R2_bound_frame_PTS
anchored49,200718,C1P0,p15,207,23.930635838150287,R2_bound_frame_PTS
anchored49,200718,C1P0,p16,220,25.43352601156069,R2_bound_frame_PTS
anchored49,200718,C1P0,p17,233,26.936416184971097,R2_bound_frame_PTS
anchored49,200718,C1P0,p18,246,28.4393063583815,R2_bound_frame_PTS
anchored49,200718,C0P1,p1,12,1.3872832369942196,R2_bound_frame_PTS
anchored49,200718,C0P1,p2,25,2.890173410404624,R2_bound_frame_PTS
anchored49,200718,C0P1,p3,39,4.508670520231214,R2_bound_frame_PTS
anchored49,200718,C0P1,p4,52,6.011560693641618,R2_bound_frame_PTS
anchored49,200718,C0P1,p5,66,7.630057803468207,R2_bound_frame_PTS
anchored49,200718,C0P1,p6,78,9.017341040462428,R2_bound_frame_PTS
anchored49,200718,C0P1,p7,91,10.520231213872831,R2_bound_frame_PTS
anchored49,200718,C0P1,p8,105,12.13872832369942,R2_bound_frame_PTS
anchored49,200718,C0P1,p9,118,13.641618497109826,R2_bound_frame_PTS
anchored49,200718,C0P1,p10,137,15.83815028901734,R2_bound_frame_PTS
anchored49,200718,C0P1,p11,150,17.341040462427745,R2_bound_frame_PTS
anchored49,200718,C0P1,p12,162,18.728323699421964,R2_bound_frame_PTS
anchored49,200718,C0P1,p13,177,20.46242774566474,R2_bound_frame_PTS
anchored49,200718,C0P1,p14,192,22.196531791907518,R2_bound_frame_PTS
anchored49,200718,C0P1,p15,206,23.815028901734102,R2_bound_frame_PTS
anchored49,200718,C0P1,p16,219,25.31791907514451,R2_bound_frame_PTS
anchored49,200718,C0P1,p17,233,26.936416184971097,R2_bound_frame_PTS
anchored49,200718,C0P1,p18,246,28.4393063583815,R2_bound_frame_PTS
anchored49,200718,C1P1,p1,12,1.3872832369942196,R2_bound_frame_PTS
anchored49,200718,C1P1,p2,24,2.7745664739884397,R2_bound_frame_PTS
anchored49,200718,C1P1,p3,41,4.739884393063584,R2_bound_frame_PTS
anchored49,200718,C1P1,p4,52,6.011560693641618,R2_bound_frame_PTS
anchored49,200718,C1P1,p5,66,7.630057803468207,R2_bound_frame_PTS
anchored49,200718,C1P1,p6,78,9.017341040462428,R2_bound_frame_PTS
anchored49,200718,C1P1,p7,91,10.520231213872831,R2_bound_frame_PTS
anchored49,200718,C1P1,p8,104,12.023121387283236,R2_bound_frame_PTS
anchored49,200718,C1P1,p9,118,13.641618497109826,R2_bound_frame_PTS
anchored49,200718,C1P1,p10,137,15.83815028901734,R2_bound_frame_PTS
anchored49,200718,C1P1,p11,148,17.109826589595375,R2_bound_frame_PTS
anchored49,200718,C1P1,p12,155,17.91907514450867,R2_bound_frame_PTS
anchored49,200718,C1P1,p13,162,18.728323699421964,R2_bound_frame_PTS
anchored49,200718,C1P1,p14,169,19.53757225433526,R2_bound_frame_PTS
anchored49,200718,C1P1,p15,194,22.427745664739884,R2_bound_frame_PTS
anchored49,200718,C1P1,p16,207,23.930635838150287,R2_bound_frame_PTS
anchored49,200718,C1P1,p17,220,25.43352601156069,R2_bound_frame_PTS
anchored49,200718,C1P1,p18,233,26.936416184971097,R2_bound_frame_PTS
anchored49,200718,C1P1,p19,246,28.4393063583815,R2_bound_frame_PTS
anchored49,210989,C0P0,p1,14,1.6173752310536045,R2_bound_frame_PTS
anchored49,210989,C0P0,p2,29,3.350277264325324,R2_bound_frame_PTS
anchored49,210989,C0P0,p3,43,4.967652495378928,R2_bound_frame_PTS
anchored49,210989,C0P0,p4,58,6.700554528650647,R2_bound_frame_PTS
anchored49,210989,C0P0,p5,72,8.317929759704251,R2_bound_frame_PTS
anchored49,210989,C0P0,p6,87,10.05083179297597,R2_bound_frame_PTS
anchored49,210989,C0P0,p7,98,11.32162661737523,R2_bound_frame_PTS
anchored49,210989,C0P0,p8,113,13.05452865064695,R2_bound_frame_PTS
anchored49,210989,C0P0,p9,127,14.671903881700556,R2_bound_frame_PTS
anchored49,210989,C0P0,p10,139,16.05822550831793,R2_bound_frame_PTS
anchored49,210989,C0P0,p11,154,17.79112754158965,R2_bound_frame_PTS
anchored49,210989,C0P0,p12,167,19.29297597042514,R2_bound_frame_PTS
anchored49,210989,C0P0,p13,182,21.025878003696857,R2_bound_frame_PTS
anchored49,210989,C0P0,p14,195,22.527726432532347,R2_bound_frame_PTS
anchored49,210989,C0P0,p15,207,23.91404805914972,R2_bound_frame_PTS
anchored49,210989,C0P0,p16,221,25.53142329020333,R2_bound_frame_PTS
anchored49,210989,C0P0,p17,232,26.80221811460259,R2_bound_frame_PTS
anchored49,210989,C0P0,p18,247,28.535120147874306,R2_bound_frame_PTS
anchored49,210989,C1P0,p1,14,1.6173752310536045,R2_bound_frame_PTS
anchored49,210989,C1P0,p2,29,3.350277264325324,R2_bound_frame_PTS
anchored49,210989,C1P0,p3,43,4.967652495378928,R2_bound_frame_PTS
anchored49,210989,C1P0,p4,58,6.700554528650647,R2_bound_frame_PTS
anchored49,210989,C1P0,p5,72,8.317929759704251,R2_bound_frame_PTS
anchored49,210989,C1P0,p6,87,10.05083179297597,R2_bound_frame_PTS
anchored49,210989,C1P0,p7,98,11.32162661737523,R2_bound_frame_PTS
anchored49,210989,C1P0,p8,113,13.05452865064695,R2_bound_frame_PTS
anchored49,210989,C1P0,p9,127,14.671903881700556,R2_bound_frame_PTS
anchored49,210989,C1P0,p10,139,16.05822550831793,R2_bound_frame_PTS
anchored49,210989,C1P0,p11,154,17.79112754158965,R2_bound_frame_PTS
anchored49,210989,C1P0,p12,167,19.29297597042514,R2_bound_frame_PTS
anchored49,210989,C1P0,p13,182,21.025878003696857,R2_bound_frame_PTS
anchored49,210989,C1P0,p14,195,22.527726432532347,R2_bound_frame_PTS
anchored49,210989,C1P0,p15,207,23.91404805914972,R2_bound_frame_PTS
anchored49,210989,C1P0,p16,221,25.53142329020333,R2_bound_frame_PTS
anchored49,210989,C1P0,p17,232,26.80221811460259,R2_bound_frame_PTS
anchored49,210989,C1P0,p18,247,28.535120147874306,R2_bound_frame_PTS
anchored49,210989,C1P0,p19,255,29.459334565619223,R2_bound_frame_PTS
anchored49,210989,C0P1,p1,14,1.6173752310536045,R2_bound_frame_PTS
anchored49,210989,C0P1,p2,29,3.350277264325324,R2_bound_frame_PTS
anchored49,210989,C0P1,p3,43,4.967652495378928,R2_bound_frame_PTS
anchored49,210989,C0P1,p4,58,6.700554528650647,R2_bound_frame_PTS
anchored49,210989,C0P1,p5,72,8.317929759704251,R2_bound_frame_PTS
anchored49,210989,C0P1,p6,87,10.05083179297597,R2_bound_frame_PTS
anchored49,210989,C0P1,p7,98,11.32162661737523,R2_bound_frame_PTS
anchored49,210989,C0P1,p8,113,13.05452865064695,R2_bound_frame_PTS
anchored49,210989,C0P1,p9,127,14.671903881700556,R2_bound_frame_PTS
anchored49,210989,C0P1,p10,139,16.05822550831793,R2_bound_frame_PTS
anchored49,210989,C0P1,p11,154,17.79112754158965,R2_bound_frame_PTS
anchored49,210989,C0P1,p12,167,19.29297597042514,R2_bound_frame_PTS
anchored49,210989,C0P1,p13,182,21.025878003696857,R2_bound_frame_PTS
anchored49,210989,C0P1,p14,195,22.527726432532347,R2_bound_frame_PTS
anchored49,210989,C0P1,p15,207,23.91404805914972,R2_bound_frame_PTS
anchored49,210989,C0P1,p16,221,25.53142329020333,R2_bound_frame_PTS
anchored49,210989,C0P1,p17,232,26.80221811460259,R2_bound_frame_PTS
anchored49,210989,C0P1,p18,247,28.535120147874306,R2_bound_frame_PTS
anchored49,210989,C1P1,p1,14,1.6173752310536045,R2_bound_frame_PTS
anchored49,210989,C1P1,p2,29,3.350277264325324,R2_bound_frame_PTS
anchored49,210989,C1P1,p3,43,4.967652495378928,R2_bound_frame_PTS
anchored49,210989,C1P1,p4,58,6.700554528650647,R2_bound_frame_PTS
anchored49,210989,C1P1,p5,72,8.317929759704251,R2_bound_frame_PTS
anchored49,210989,C1P1,p6,87,10.05083179297597,R2_bound_frame_PTS
anchored49,210989,C1P1,p7,98,11.32162661737523,R2_bound_frame_PTS
anchored49,210989,C1P1,p8,113,13.05452865064695,R2_bound_frame_PTS
anchored49,210989,C1P1,p9,127,14.671903881700556,R2_bound_frame_PTS
anchored49,210989,C1P1,p10,139,16.05822550831793,R2_bound_frame_PTS
anchored49,210989,C1P1,p11,154,17.79112754158965,R2_bound_frame_PTS
anchored49,210989,C1P1,p12,167,19.29297597042514,R2_bound_frame_PTS
anchored49,210989,C1P1,p13,182,21.025878003696857,R2_bound_frame_PTS
anchored49,210989,C1P1,p14,195,22.527726432532347,R2_bound_frame_PTS
anchored49,210989,C1P1,p15,207,23.91404805914972,R2_bound_frame_PTS
anchored49,210989,C1P1,p16,221,25.53142329020333,R2_bound_frame_PTS
anchored49,210989,C1P1,p17,232,26.80221811460259,R2_bound_frame_PTS
anchored49,210989,C1P1,p18,247,28.535120147874306,R2_bound_frame_PTS
anchored49,210989,C1P1,p19,255,29.459334565619223,R2_bound_frame_PTS
anchored49,211056,C0P0,p1,11,1.2629161882893227,R2_bound_frame_PTS
anchored49,211056,C0P0,p2,19,2.181400688863376,R2_bound_frame_PTS
anchored49,211056,C0P0,p3,26,2.985074626865672,R2_bound_frame_PTS
anchored49,211056,C0P0,p4,32,3.6739380022962114,R2_bound_frame_PTS
anchored49,211056,C0P0,p5,42,4.822043628013778,R2_bound_frame_PTS
anchored49,211056,C0P0,p6,52,5.970149253731344,R2_bound_frame_PTS
anchored49,211056,C0P0,p7,61,7.003444316877153,R2_bound_frame_PTS
anchored49,211056,C0P0,p8,72,8.266360505166476,R2_bound_frame_PTS
anchored49,211056,C0P0,p9,83,9.5292766934558,R2_bound_frame_PTS
anchored49,211056,C0P0,p10,92,10.562571756601608,R2_bound_frame_PTS
anchored49,211056,C0P0,p11,101,11.595866819747418,R2_bound_frame_PTS
anchored49,211056,C0P0,p12,109,12.51435132032147,R2_bound_frame_PTS
anchored49,211056,C0P0,p13,131,15.040183696900115,R2_bound_frame_PTS
anchored49,211056,C0P0,p14,141,16.18828932261768,R2_bound_frame_PTS
anchored49,211056,C0P0,p15,152,17.451205510907005,R2_bound_frame_PTS
anchored49,211056,C0P0,p16,162,18.59931113662457,R2_bound_frame_PTS
anchored49,211056,C0P0,p17,173,19.86222732491389,R2_bound_frame_PTS
anchored49,211056,C0P0,p18,184,21.125143513203216,R2_bound_frame_PTS
anchored49,211056,C0P0,p19,192,22.04362801377727,R2_bound_frame_PTS
anchored49,211056,C0P0,p20,200,22.962112514351325,R2_bound_frame_PTS
anchored49,211056,C0P0,p21,210,24.110218140068888,R2_bound_frame_PTS
anchored49,211056,C0P0,p22,220,25.258323765786454,R2_bound_frame_PTS
anchored49,211056,C0P0,p23,228,26.176808266360503,R2_bound_frame_PTS
anchored49,211056,C0P0,p24,236,27.09529276693456,R2_bound_frame_PTS
anchored49,211056,C0P0,p25,244,28.01377726750861,R2_bound_frame_PTS
anchored49,211056,C0P0,p26,252,28.932261768082665,R2_bound_frame_PTS
anchored49,211056,C1P0,p1,10,1.148105625717566,R2_bound_frame_PTS
anchored49,211056,C1P0,p2,19,2.181400688863376,R2_bound_frame_PTS
anchored49,211056,C1P0,p3,26,2.985074626865672,R2_bound_frame_PTS
anchored49,211056,C1P0,p4,32,3.6739380022962114,R2_bound_frame_PTS
anchored49,211056,C1P0,p5,41,4.707233065442021,R2_bound_frame_PTS
anchored49,211056,C1P0,p6,50,5.740528128587831,R2_bound_frame_PTS
anchored49,211056,C1P0,p7,62,7.1182548794489096,R2_bound_frame_PTS
anchored49,211056,C1P0,p8,72,8.266360505166476,R2_bound_frame_PTS
anchored49,211056,C1P0,p9,83,9.5292766934558,R2_bound_frame_PTS
anchored49,211056,C1P0,p10,92,10.562571756601608,R2_bound_frame_PTS
anchored49,211056,C1P0,p11,102,11.710677382319174,R2_bound_frame_PTS
anchored49,211056,C1P0,p12,109,12.51435132032147,R2_bound_frame_PTS
anchored49,211056,C1P0,p13,129,14.810562571756602,R2_bound_frame_PTS
anchored49,211056,C1P0,p14,141,16.18828932261768,R2_bound_frame_PTS
anchored49,211056,C1P0,p15,152,17.451205510907005,R2_bound_frame_PTS
anchored49,211056,C1P0,p16,162,18.59931113662457,R2_bound_frame_PTS
anchored49,211056,C1P0,p17,173,19.86222732491389,R2_bound_frame_PTS
anchored49,211056,C1P0,p18,184,21.125143513203216,R2_bound_frame_PTS
anchored49,211056,C1P0,p19,192,22.04362801377727,R2_bound_frame_PTS
anchored49,211056,C1P0,p20,200,22.962112514351325,R2_bound_frame_PTS
anchored49,211056,C1P0,p21,210,24.110218140068888,R2_bound_frame_PTS
anchored49,211056,C1P0,p22,220,25.258323765786454,R2_bound_frame_PTS
anchored49,211056,C1P0,p23,237,27.210103329506317,R2_bound_frame_PTS
anchored49,211056,C1P0,p24,245,28.128587830080367,R2_bound_frame_PTS
anchored49,211056,C1P0,p25,252,28.932261768082665,R2_bound_frame_PTS
anchored49,211056,C0P1,p1,11,1.2629161882893227,R2_bound_frame_PTS
anchored49,211056,C0P1,p2,19,2.181400688863376,R2_bound_frame_PTS
anchored49,211056,C0P1,p3,26,2.985074626865672,R2_bound_frame_PTS
anchored49,211056,C0P1,p4,32,3.6739380022962114,R2_bound_frame_PTS
anchored49,211056,C0P1,p5,42,4.822043628013778,R2_bound_frame_PTS
anchored49,211056,C0P1,p6,52,5.970149253731344,R2_bound_frame_PTS
anchored49,211056,C0P1,p7,61,7.003444316877153,R2_bound_frame_PTS
anchored49,211056,C0P1,p8,72,8.266360505166476,R2_bound_frame_PTS
anchored49,211056,C0P1,p9,83,9.5292766934558,R2_bound_frame_PTS
anchored49,211056,C0P1,p10,92,10.562571756601608,R2_bound_frame_PTS
anchored49,211056,C0P1,p11,101,11.595866819747418,R2_bound_frame_PTS
anchored49,211056,C0P1,p12,109,12.51435132032147,R2_bound_frame_PTS
anchored49,211056,C0P1,p13,131,15.040183696900115,R2_bound_frame_PTS
anchored49,211056,C0P1,p14,141,16.18828932261768,R2_bound_frame_PTS
anchored49,211056,C0P1,p15,152,17.451205510907005,R2_bound_frame_PTS
anchored49,211056,C0P1,p16,162,18.59931113662457,R2_bound_frame_PTS
anchored49,211056,C0P1,p17,173,19.86222732491389,R2_bound_frame_PTS
anchored49,211056,C0P1,p18,184,21.125143513203216,R2_bound_frame_PTS
anchored49,211056,C0P1,p19,192,22.04362801377727,R2_bound_frame_PTS
anchored49,211056,C0P1,p20,200,22.962112514351325,R2_bound_frame_PTS
anchored49,211056,C0P1,p21,210,24.110218140068888,R2_bound_frame_PTS
anchored49,211056,C0P1,p22,220,25.258323765786454,R2_bound_frame_PTS
anchored49,211056,C0P1,p23,228,26.176808266360503,R2_bound_frame_PTS
anchored49,211056,C0P1,p24,236,27.09529276693456,R2_bound_frame_PTS
anchored49,211056,C0P1,p25,244,28.01377726750861,R2_bound_frame_PTS
anchored49,211056,C0P1,p26,252,28.932261768082665,R2_bound_frame_PTS
anchored49,211056,C1P1,p1,10,1.148105625717566,R2_bound_frame_PTS
anchored49,211056,C1P1,p2,19,2.181400688863376,R2_bound_frame_PTS
anchored49,211056,C1P1,p3,26,2.985074626865672,R2_bound_frame_PTS
anchored49,211056,C1P1,p4,32,3.6739380022962114,R2_bound_frame_PTS
anchored49,211056,C1P1,p5,41,4.707233065442021,R2_bound_frame_PTS
anchored49,211056,C1P1,p6,50,5.740528128587831,R2_bound_frame_PTS
anchored49,211056,C1P1,p7,62,7.1182548794489096,R2_bound_frame_PTS
anchored49,211056,C1P1,p8,72,8.266360505166476,R2_bound_frame_PTS
anchored49,211056,C1P1,p9,83,9.5292766934558,R2_bound_frame_PTS
anchored49,211056,C1P1,p10,92,10.562571756601608,R2_bound_frame_PTS
anchored49,211056,C1P1,p11,102,11.710677382319174,R2_bound_frame_PTS
anchored49,211056,C1P1,p12,109,12.51435132032147,R2_bound_frame_PTS
anchored49,211056,C1P1,p13,129,14.810562571756602,R2_bound_frame_PTS
anchored49,211056,C1P1,p14,141,16.18828932261768,R2_bound_frame_PTS
anchored49,211056,C1P1,p15,152,17.451205510907005,R2_bound_frame_PTS
anchored49,211056,C1P1,p16,162,18.59931113662457,R2_bound_frame_PTS
anchored49,211056,C1P1,p17,173,19.86222732491389,R2_bound_frame_PTS
anchored49,211056,C1P1,p18,184,21.125143513203216,R2_bound_frame_PTS
anchored49,211056,C1P1,p19,192,22.04362801377727,R2_bound_frame_PTS
anchored49,211056,C1P1,p20,200,22.962112514351325,R2_bound_frame_PTS
anchored49,211056,C1P1,p21,210,24.110218140068888,R2_bound_frame_PTS
anchored49,211056,C1P1,p22,220,25.258323765786454,R2_bound_frame_PTS
anchored49,211056,C1P1,p23,228,26.176808266360503,R2_bound_frame_PTS
anchored49,211056,C1P1,p24,237,27.210103329506317,R2_bound_frame_PTS
anchored49,211056,C1P1,p25,245,28.128587830080367,R2_bound_frame_PTS
anchored49,211056,C1P1,p26,252,28.932261768082665,R2_bound_frame_PTS
anchored49,211070,C0P0,p1,12,1.371898936778324,R2_bound_frame_PTS
anchored49,211070,C0P0,p2,21,2.4008231393620667,R2_bound_frame_PTS
anchored49,211070,C0P0,p3,30,3.4297473419458098,R2_bound_frame_PTS
anchored49,211070,C0P0,p4,37,4.2300217217331655,R2_bound_frame_PTS
anchored49,211070,C0P0,p5,45,5.144621012918715,R2_bound_frame_PTS
anchored49,211070,C0P0,p6,54,6.1735452155024575,R2_bound_frame_PTS
anchored49,211070,C0P0,p7,64,7.316794329484394,R2_bound_frame_PTS
anchored49,211070,C0P0,p8,74,8.460043443466331,R2_bound_frame_PTS
anchored49,211070,C0P0,p9,81,9.260317823253686,R2_bound_frame_PTS
anchored49,211070,C0P0,p10,88,10.060592203041042,R2_bound_frame_PTS
anchored49,211070,C0P0,p11,96,10.975191494226593,R2_bound_frame_PTS
anchored49,211070,C0P0,p12,103,11.775465874013948,R2_bound_frame_PTS
anchored49,211070,C0P0,p13,110,12.575740253801303,R2_bound_frame_PTS
anchored49,211070,C0P0,p14,117,13.376014633588658,R2_bound_frame_PTS
anchored49,211070,C0P0,p15,124,14.176289013376014,R2_bound_frame_PTS
anchored49,211070,C0P0,p16,138,15.776837772950726,R2_bound_frame_PTS
anchored49,211070,C0P0,p17,146,16.691437064136274,R2_bound_frame_PTS
anchored49,211070,C0P0,p18,152,17.377386532525435,R2_bound_frame_PTS
anchored49,211070,C0P0,p19,158,18.0633360009146,R2_bound_frame_PTS
anchored49,211070,C0P0,p20,165,18.863610380701957,R2_bound_frame_PTS
anchored49,211070,C0P0,p21,172,19.66388476048931,R2_bound_frame_PTS
anchored49,211070,C0P0,p22,182,20.807133874471248,R2_bound_frame_PTS
anchored49,211070,C0P0,p23,190,21.7217331656568,R2_bound_frame_PTS
anchored49,211070,C0P0,p24,199,22.75065736824054,R2_bound_frame_PTS
anchored49,211070,C0P0,p25,206,23.550931748027896,R2_bound_frame_PTS
anchored49,211070,C0P0,p26,215,24.57985595061164,R2_bound_frame_PTS
anchored49,211070,C0P0,p27,223,25.494455241797187,R2_bound_frame_PTS
anchored49,211070,C0P0,p28,231,26.409054532982736,R2_bound_frame_PTS
anchored49,211070,C0P0,p29,239,27.32365382416829,R2_bound_frame_PTS
anchored49,211070,C0P0,p30,246,28.12392820395564,R2_bound_frame_PTS
anchored49,211070,C0P0,p31,252,28.809877672344804,R2_bound_frame_PTS
anchored49,211070,C1P0,p1,30,3.4297473419458098,R2_bound_frame_PTS
anchored49,211070,C1P0,p2,37,4.2300217217331655,R2_bound_frame_PTS
anchored49,211070,C1P0,p3,45,5.144621012918715,R2_bound_frame_PTS
anchored49,211070,C1P0,p4,54,6.1735452155024575,R2_bound_frame_PTS
anchored49,211070,C1P0,p5,64,7.316794329484394,R2_bound_frame_PTS
anchored49,211070,C1P0,p6,74,8.460043443466331,R2_bound_frame_PTS
anchored49,211070,C1P0,p7,81,9.260317823253686,R2_bound_frame_PTS
anchored49,211070,C1P0,p8,88,10.060592203041042,R2_bound_frame_PTS
anchored49,211070,C1P0,p9,96,10.975191494226593,R2_bound_frame_PTS
anchored49,211070,C1P0,p10,103,11.775465874013948,R2_bound_frame_PTS
anchored49,211070,C1P0,p11,110,12.575740253801303,R2_bound_frame_PTS
anchored49,211070,C1P0,p12,117,13.376014633588658,R2_bound_frame_PTS
anchored49,211070,C1P0,p13,124,14.176289013376014,R2_bound_frame_PTS
anchored49,211070,C1P0,p14,138,15.776837772950726,R2_bound_frame_PTS
anchored49,211070,C1P0,p15,146,16.691437064136274,R2_bound_frame_PTS
anchored49,211070,C1P0,p16,152,17.377386532525435,R2_bound_frame_PTS
anchored49,211070,C1P0,p17,158,18.0633360009146,R2_bound_frame_PTS
anchored49,211070,C1P0,p18,165,18.863610380701957,R2_bound_frame_PTS
anchored49,211070,C1P0,p19,172,19.66388476048931,R2_bound_frame_PTS
anchored49,211070,C1P0,p20,182,20.807133874471248,R2_bound_frame_PTS
anchored49,211070,C1P0,p21,190,21.7217331656568,R2_bound_frame_PTS
anchored49,211070,C1P0,p22,199,22.75065736824054,R2_bound_frame_PTS
anchored49,211070,C1P0,p23,206,23.550931748027896,R2_bound_frame_PTS
anchored49,211070,C1P0,p24,215,24.57985595061164,R2_bound_frame_PTS
anchored49,211070,C1P0,p25,223,25.494455241797187,R2_bound_frame_PTS
anchored49,211070,C1P0,p26,231,26.409054532982736,R2_bound_frame_PTS
anchored49,211070,C1P0,p27,239,27.32365382416829,R2_bound_frame_PTS
anchored49,211070,C1P0,p28,246,28.12392820395564,R2_bound_frame_PTS
anchored49,211070,C0P1,p1,12,1.371898936778324,R2_bound_frame_PTS
anchored49,211070,C0P1,p2,21,2.4008231393620667,R2_bound_frame_PTS
anchored49,211070,C0P1,p3,30,3.4297473419458098,R2_bound_frame_PTS
anchored49,211070,C0P1,p4,37,4.2300217217331655,R2_bound_frame_PTS
anchored49,211070,C0P1,p5,45,5.144621012918715,R2_bound_frame_PTS
anchored49,211070,C0P1,p6,54,6.1735452155024575,R2_bound_frame_PTS
anchored49,211070,C0P1,p7,64,7.316794329484394,R2_bound_frame_PTS
anchored49,211070,C0P1,p8,74,8.460043443466331,R2_bound_frame_PTS
anchored49,211070,C0P1,p9,81,9.260317823253686,R2_bound_frame_PTS
anchored49,211070,C0P1,p10,88,10.060592203041042,R2_bound_frame_PTS
anchored49,211070,C0P1,p11,96,10.975191494226593,R2_bound_frame_PTS
anchored49,211070,C0P1,p12,103,11.775465874013948,R2_bound_frame_PTS
anchored49,211070,C0P1,p13,110,12.575740253801303,R2_bound_frame_PTS
anchored49,211070,C0P1,p14,117,13.376014633588658,R2_bound_frame_PTS
anchored49,211070,C0P1,p15,124,14.176289013376014,R2_bound_frame_PTS
anchored49,211070,C0P1,p16,138,15.776837772950726,R2_bound_frame_PTS
anchored49,211070,C0P1,p17,146,16.691437064136274,R2_bound_frame_PTS
anchored49,211070,C0P1,p18,152,17.377386532525435,R2_bound_frame_PTS
anchored49,211070,C0P1,p19,158,18.0633360009146,R2_bound_frame_PTS
anchored49,211070,C0P1,p20,165,18.863610380701957,R2_bound_frame_PTS
anchored49,211070,C0P1,p21,172,19.66388476048931,R2_bound_frame_PTS
anchored49,211070,C0P1,p22,182,20.807133874471248,R2_bound_frame_PTS
anchored49,211070,C0P1,p23,190,21.7217331656568,R2_bound_frame_PTS
anchored49,211070,C0P1,p24,199,22.75065736824054,R2_bound_frame_PTS
anchored49,211070,C0P1,p25,206,23.550931748027896,R2_bound_frame_PTS
anchored49,211070,C0P1,p26,215,24.57985595061164,R2_bound_frame_PTS
anchored49,211070,C0P1,p27,223,25.494455241797187,R2_bound_frame_PTS
anchored49,211070,C0P1,p28,231,26.409054532982736,R2_bound_frame_PTS
anchored49,211070,C0P1,p29,239,27.32365382416829,R2_bound_frame_PTS
anchored49,211070,C0P1,p30,246,28.12392820395564,R2_bound_frame_PTS
anchored49,211070,C0P1,p31,252,28.809877672344804,R2_bound_frame_PTS
anchored49,211070,C1P1,p1,30,3.4297473419458098,R2_bound_frame_PTS
anchored49,211070,C1P1,p2,37,4.2300217217331655,R2_bound_frame_PTS
anchored49,211070,C1P1,p3,45,5.144621012918715,R2_bound_frame_PTS
anchored49,211070,C1P1,p4,54,6.1735452155024575,R2_bound_frame_PTS
anchored49,211070,C1P1,p5,64,7.316794329484394,R2_bound_frame_PTS
anchored49,211070,C1P1,p6,74,8.460043443466331,R2_bound_frame_PTS
anchored49,211070,C1P1,p7,81,9.260317823253686,R2_bound_frame_PTS
anchored49,211070,C1P1,p8,88,10.060592203041042,R2_bound_frame_PTS
