cohort,window_id,event_id,event_time_seconds,frame_index,kept,reason
jiufu271,jiufu_dfa58f3a711e47_first30,p175,20.114942528735632,175,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_dfa58f3a711e47_first30,p205,23.5632183908046,205,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_dfa58f3a711e47_first30,p228,26.20689655172414,228,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a1ceaa6025ff79_first30,p5,0.574712643678161,5,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a1ceaa6025ff79_first30,p14,1.6091954022988506,14,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a1ceaa6025ff79_first30,p29,3.333333333333333,29,True,supported_context
jiufu271,jiufu_a1ceaa6025ff79_first30,p42,4.8275862068965525,42,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a1ceaa6025ff79_first30,p75,8.620689655172415,75,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_a1ceaa6025ff79_first30,p106,12.183908045977011,106,True,supported_context
jiufu271,jiufu_a1ceaa6025ff79_first30,p119,13.67816091954023,119,True,supported_context
jiufu271,jiufu_a1ceaa6025ff79_first30,p131,15.057471264367818,131,True,supported_context
jiufu271,jiufu_a1ceaa6025ff79_first30,p148,17.011494252873565,148,True,supported_context
jiufu271,jiufu_a1ceaa6025ff79_first30,p172,19.77011494252874,172,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_9a1c40cbb80bb1_first30,p14,1.6091954022988506,14,True,supported_context
jiufu271,jiufu_9a1c40cbb80bb1_first30,p67,7.701149425287357,67,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_9a1c40cbb80bb1_first30,p91,10.459770114942527,91,True,supported_context
jiufu271,jiufu_9a1c40cbb80bb1_first30,p107,12.298850574712644,107,True,supported_context
jiufu271,jiufu_9a1c40cbb80bb1_first30,p129,14.827586206896552,129,True,supported_context
jiufu271,jiufu_9a1c40cbb80bb1_first30,p152,17.471264367816094,152,True,supported_context
jiufu271,jiufu_9a1c40cbb80bb1_first30,p176,20.229885057471265,176,True,supported_context
jiufu271,jiufu_9a1c40cbb80bb1_first30,p189,21.724137931034484,189,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_9a1c40cbb80bb1_first30,p207,23.793103448275865,207,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p8,0.9195402298850576,8,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p19,2.183908045977012,19,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p27,3.1034482758620694,27,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p68,7.816091954022989,68,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p78,8.965517241379311,78,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p85,9.770114942528735,85,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p122,14.022988505747128,122,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p132,15.17241379310345,132,True,supported_context
jiufu271,jiufu_161f93bfffbe11_first30,p145,16.666666666666668,145,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p13,1.4942528735632186,13,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p26,2.988505747126437,26,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p37,4.252873563218391,37,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p46,5.287356321839081,46,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p56,6.436781609195402,56,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p92,10.57471264367816,92,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p104,11.954022988505749,104,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p126,14.482758620689657,126,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p135,15.517241379310349,135,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p225,25.86206896551724,225,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_014c9b6a274fed_first30,p234,26.89655172413793,234,True,supported_context
jiufu271,jiufu_014c9b6a274fed_first30,p249,28.620689655172416,249,True,supported_context
jiufu271,jiufu_028724ccc9868d_first30,p4,0.4597701149425288,4,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p17,1.9540229885057472,17,True,supported_context
jiufu271,jiufu_028724ccc9868d_first30,p29,3.333333333333333,29,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p41,4.71264367816092,41,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p58,6.666666666666667,58,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p71,8.160919540229886,71,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p80,9.195402298850576,80,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p86,9.88505747126437,86,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p101,11.609195402298852,101,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p131,15.057471264367818,131,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p157,18.04597701149425,157,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p172,19.77011494252874,172,True,supported_context
jiufu271,jiufu_028724ccc9868d_first30,p186,21.379310344827587,186,True,supported_context
jiufu271,jiufu_028724ccc9868d_first30,p203,23.333333333333336,203,True,supported_context
jiufu271,jiufu_028724ccc9868d_first30,p216,24.827586206896555,216,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p230,26.436781609195403,230,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_028724ccc9868d_first30,p244,28.04597701149425,244,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p10,1.149425287356322,10,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0c053f837a8b23_first30,p32,3.6781609195402303,32,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0c053f837a8b23_first30,p44,5.057471264367816,44,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0c053f837a8b23_first30,p65,7.471264367816093,65,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0c053f837a8b23_first30,p81,9.310344827586208,81,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0c053f837a8b23_first30,p89,10.229885057471265,89,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0c053f837a8b23_first30,p101,11.609195402298852,101,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p115,13.218390804597702,115,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p131,15.057471264367818,131,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p145,16.666666666666668,145,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p163,18.73563218390805,163,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p177,20.344827586206897,177,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p189,21.724137931034484,189,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0c053f837a8b23_first30,p205,23.5632183908046,205,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_0c053f837a8b23_first30,p224,25.74712643678161,224,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p237,27.24137931034483,237,True,supported_context
jiufu271,jiufu_0c053f837a8b23_first30,p254,29.195402298850578,254,True,supported_context
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p15,1.7241379310344829,15,True,supported_context
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p33,3.793103448275863,33,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p71,8.160919540229886,71,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p87,10.0,87,True,supported_context
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p153,17.586206896551726,153,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p188,21.60919540229885,188,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p206,23.678160919540232,206,True,supported_context
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p224,25.74712643678161,224,True,supported_context
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p235,27.011494252873565,235,True,supported_context
jiufu271,jiufu_8f6eabd7f2cb6e_first30,p247,28.390804597701152,247,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p7,0.8045977011494253,7,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p23,2.6436781609195403,23,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p45,5.172413793103448,45,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p57,6.551724137931035,57,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p77,8.85057471264368,77,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p91,10.459770114942527,91,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p108,12.413793103448278,108,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p123,14.13793103448276,123,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_21b4c4c26061d0_first30,p143,16.436781609195403,143,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_21b4c4c26061d0_first30,p158,18.160919540229887,158,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_21b4c4c26061d0_first30,p174,20.0,174,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_21b4c4c26061d0_first30,p185,21.264367816091955,185,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p192,22.06896551724138,192,True,supported_context
jiufu271,jiufu_21b4c4c26061d0_first30,p209,24.02298850574713,209,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_21b4c4c26061d0_first30,p225,25.86206896551724,225,True,supported_context
jiufu271,jiufu_37333d1afc0ec2_first30,p14,1.6091954022988506,14,True,supported_context
jiufu271,jiufu_37333d1afc0ec2_first30,p25,2.873563218390805,25,True,supported_context
jiufu271,jiufu_37333d1afc0ec2_first30,p34,3.9080459770114944,34,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p77,8.85057471264368,77,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p86,9.88505747126437,86,True,supported_context
jiufu271,jiufu_37333d1afc0ec2_first30,p91,10.459770114942527,91,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p113,12.988505747126435,113,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p132,15.17241379310345,132,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p144,16.551724137931036,144,True,supported_context
jiufu271,jiufu_37333d1afc0ec2_first30,p155,17.81609195402299,155,True,supported_context
jiufu271,jiufu_37333d1afc0ec2_first30,p173,19.885057471264368,173,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p178,20.45977011494253,178,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p207,23.793103448275865,207,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p215,24.712643678160923,215,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_37333d1afc0ec2_first30,p245,28.160919540229887,245,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p10,1.149425287356322,10,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p26,2.988505747126437,26,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p44,5.057471264367816,44,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_b273cec8024eb2_first30,p59,6.781609195402299,59,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_b273cec8024eb2_first30,p75,8.620689655172415,75,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p98,11.264367816091957,98,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p114,13.10344827586207,114,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p130,14.942528735632186,130,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p147,16.896551724137932,147,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p166,19.080459770114945,166,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p181,20.804597701149422,181,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p222,25.517241379310345,222,True,supported_context
jiufu271,jiufu_b273cec8024eb2_first30,p238,27.35632183908046,238,True,supported_context
jiufu271,jiufu_d1a9a7ab944633_first30,p6,0.6896551724137931,6,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p17,1.9540229885057472,17,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p40,4.597701149425288,40,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p67,7.701149425287357,67,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p76,8.735632183908047,76,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p89,10.229885057471265,89,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p96,11.03448275862069,96,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p169,19.42528735632184,169,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p180,20.689655172413797,180,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p197,22.643678160919546,197,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p221,25.40229885057472,221,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d1a9a7ab944633_first30,p248,28.505747126436784,248,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_908496549f5b42_first30,p3,0.3448275862068966,3,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_908496549f5b42_first30,p18,2.0689655172413794,18,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_908496549f5b42_first30,p29,3.333333333333333,29,True,supported_context
jiufu271,jiufu_908496549f5b42_first30,p55,6.321839080459771,55,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_908496549f5b42_first30,p64,7.356321839080461,64,True,supported_context
jiufu271,jiufu_908496549f5b42_first30,p90,10.344827586206897,90,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_04fd6f8dc56a73_first30,p12,1.3793103448275863,12,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_04fd6f8dc56a73_first30,p66,7.586206896551725,66,True,supported_context
jiufu271,jiufu_04fd6f8dc56a73_first30,p76,8.735632183908047,76,True,supported_context
jiufu271,jiufu_04fd6f8dc56a73_first30,p102,11.724137931034484,102,True,supported_context
jiufu271,jiufu_04fd6f8dc56a73_first30,p114,13.10344827586207,114,True,supported_context
jiufu271,jiufu_04fd6f8dc56a73_first30,p130,14.942528735632186,130,True,supported_context
jiufu271,jiufu_04fd6f8dc56a73_first30,p215,24.712643678160923,215,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_04fd6f8dc56a73_first30,p227,26.091954022988507,227,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_04fd6f8dc56a73_first30,p239,27.471264367816094,239,True,supported_context
jiufu271,jiufu_04fd6f8dc56a73_first30,p255,29.31034482758621,255,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_440a29cebcae1c_first30,p20,2.298850574712644,20,True,supported_context
jiufu271,jiufu_440a29cebcae1c_first30,p35,4.022988505747127,35,True,supported_context
jiufu271,jiufu_440a29cebcae1c_first30,p53,6.0919540229885065,53,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_440a29cebcae1c_first30,p128,14.71264367816092,128,True,supported_context
jiufu271,jiufu_440a29cebcae1c_first30,p157,18.04597701149425,157,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_440a29cebcae1c_first30,p173,19.885057471264368,173,True,supported_context
jiufu271,jiufu_440a29cebcae1c_first30,p188,21.60919540229885,188,True,supported_context
jiufu271,jiufu_440a29cebcae1c_first30,p193,22.183908045977013,193,True,supported_context
jiufu271,jiufu_440a29cebcae1c_first30,p208,23.908045977011497,208,True,supported_context
jiufu271,jiufu_440a29cebcae1c_first30,p219,25.17241379310345,219,True,supported_context
jiufu271,jiufu_440a29cebcae1c_first30,p239,27.471264367816094,239,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p2,0.2298850574712644,2,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p18,2.0689655172413794,18,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p25,2.873563218390805,25,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p37,4.252873563218391,37,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p43,4.942528735632185,43,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p64,7.356321839080461,64,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p84,9.655172413793103,84,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p89,10.229885057471265,89,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p107,12.298850574712644,107,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p129,14.827586206896552,129,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p148,17.011494252873565,148,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p167,19.195402298850578,167,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p173,19.885057471264368,173,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p200,22.98850574712644,200,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p212,24.367816091954023,212,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p217,24.942528735632187,217,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p237,27.24137931034483,237,True,supported_context
jiufu271,jiufu_e2821e37ff899d_first30,p255,29.31034482758621,255,True,supported_context
jiufu271,jiufu_b80d393ca25ef8_first30,p13,1.4942528735632186,13,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_b80d393ca25ef8_first30,p103,11.839080459770116,103,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_b80d393ca25ef8_first30,p115,13.218390804597702,115,True,supported_context
jiufu271,jiufu_b80d393ca25ef8_first30,p203,23.333333333333336,203,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_b80d393ca25ef8_first30,p234,26.89655172413793,234,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_adb9b6776eb349_first30,p4,0.4597701149425288,4,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_adb9b6776eb349_first30,p15,1.7241379310344829,15,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_adb9b6776eb349_first30,p29,3.333333333333333,29,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_adb9b6776eb349_first30,p40,4.597701149425288,40,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_adb9b6776eb349_first30,p54,6.206896551724139,54,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p64,7.356321839080461,64,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p74,8.505747126436782,74,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p88,10.114942528735632,88,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p100,11.49425287356322,100,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_adb9b6776eb349_first30,p134,15.402298850574716,134,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p153,17.586206896551726,153,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p164,18.85057471264368,164,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p176,20.229885057471265,176,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p187,21.49425287356322,187,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p195,22.41379310344828,195,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p207,23.793103448275865,207,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p218,25.05747126436782,218,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p227,26.091954022988507,227,True,supported_context
jiufu271,jiufu_adb9b6776eb349_first30,p245,28.160919540229887,245,True,supported_context
jiufu271,jiufu_d837d576df8e43_first30,p5,0.574712643678161,5,True,supported_context
jiufu271,jiufu_d837d576df8e43_first30,p13,1.4942528735632186,13,True,supported_context
jiufu271,jiufu_d837d576df8e43_first30,p21,2.413793103448276,21,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d837d576df8e43_first30,p171,19.655172413793107,171,True,supported_context
jiufu271,jiufu_d837d576df8e43_first30,p176,20.229885057471265,176,True,supported_context
jiufu271,jiufu_d837d576df8e43_first30,p187,21.49425287356322,187,True,supported_context
jiufu271,jiufu_d837d576df8e43_first30,p220,25.287356321839084,220,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d837d576df8e43_first30,p230,26.436781609195403,230,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d837d576df8e43_first30,p237,27.24137931034483,237,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_281bc808f4d3ff_first30,p14,1.6091954022988506,14,True,supported_context
jiufu271,jiufu_281bc808f4d3ff_first30,p37,4.252873563218391,37,True,supported_context
jiufu271,jiufu_281bc808f4d3ff_first30,p48,5.517241379310345,48,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_281bc808f4d3ff_first30,p70,8.045977011494253,70,True,supported_context
jiufu271,jiufu_281bc808f4d3ff_first30,p86,9.88505747126437,86,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_281bc808f4d3ff_first30,p215,24.712643678160923,215,True,supported_context
jiufu271,jiufu_281bc808f4d3ff_first30,p222,25.517241379310345,222,True,supported_context
jiufu271,jiufu_281bc808f4d3ff_first30,p241,27.70114942528736,241,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p10,1.149425287356322,10,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p88,10.114942528735632,88,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_4206de92a27bce_first30,p118,13.563218390804598,118,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p128,14.71264367816092,128,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p139,15.977011494252874,139,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p150,17.24137931034483,150,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p162,18.620689655172416,162,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p171,19.655172413793107,171,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p185,21.264367816091955,185,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p195,22.41379310344828,195,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p207,23.793103448275865,207,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p216,24.827586206896555,216,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p230,26.436781609195403,230,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p239,27.471264367816094,239,True,supported_context
jiufu271,jiufu_4206de92a27bce_first30,p253,29.080459770114945,253,True,supported_context
jiufu271,jiufu_43743cb152c168_first30,p11,1.264367816091954,11,True,supported_context
jiufu271,jiufu_43743cb152c168_first30,p19,2.183908045977012,19,True,supported_context
jiufu271,jiufu_43743cb152c168_first30,p48,5.517241379310345,48,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_43743cb152c168_first30,p58,6.666666666666667,58,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_43743cb152c168_first30,p98,11.264367816091957,98,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_43743cb152c168_first30,p107,12.298850574712644,107,True,supported_context
jiufu271,jiufu_43743cb152c168_first30,p120,13.793103448275865,120,True,supported_context
jiufu271,jiufu_43743cb152c168_first30,p144,16.551724137931036,144,True,supported_context
jiufu271,jiufu_43743cb152c168_first30,p158,18.160919540229887,158,True,supported_context
jiufu271,jiufu_43743cb152c168_first30,p168,19.31034482758621,168,True,supported_context
jiufu271,jiufu_43743cb152c168_first30,p176,20.229885057471265,176,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_43743cb152c168_first30,p213,24.48275862068966,213,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_43743cb152c168_first30,p222,25.517241379310345,222,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p4,0.4597701149425288,4,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p47,5.402298850574713,47,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p116,13.333333333333334,116,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p126,14.482758620689657,126,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p133,15.287356321839082,133,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p149,17.126436781609197,149,True,supported_context
jiufu271,jiufu_d7498380edb383_first30,p158,18.160919540229887,158,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p179,20.57471264367816,179,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p194,22.298850574712645,194,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p211,24.252873563218397,211,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p227,26.091954022988507,227,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_d7498380edb383_first30,p241,27.70114942528736,241,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_512d98136d6412_first30,p3,0.3448275862068966,3,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p25,2.873563218390805,25,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p46,5.287356321839081,46,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p63,7.241379310344828,63,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p82,9.42528735632184,82,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p99,11.379310344827587,99,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p117,13.448275862068966,117,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p135,15.517241379310349,135,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p152,17.471264367816094,152,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p170,19.540229885057474,170,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p190,21.83908045977012,190,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p209,24.02298850574713,209,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p226,25.977011494252874,226,True,supported_context
jiufu271,jiufu_512d98136d6412_first30,p242,27.81609195402299,242,False,near_long_or_boundary_provenance_gap
jiufu271,jiufu_1b1d8d9b6faec7_first30,p13,1.4942528735632186,13,True,supported_context
