cohort,review_id,window_id,tolerance_seconds,r2_time,r3_time,r2_minus_r3_seconds,caveat
lindian49,R3-18,bs455_anchored_30s,1.0,4.84,4.617,0.22299999999999986,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,6.2,5.887,0.3130000000000006,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,7.471,7.157,0.31400000000000006,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,8.472,8.196,0.2759999999999998,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,9.496,9.466,0.030000000000001137,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,10.734,10.735,-0.0009999999999994458,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,11.911,11.89,0.02099999999999902,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,13.111,13.044,0.06700000000000017,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,14.304,14.314,-0.009999999999999787,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,15.479,15.468,0.010999999999999233,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,17.775,17.777,-0.0020000000000024443,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,18.96,18.931,0.028999999999999915,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,20.135,20.085,0.05000000000000071,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,21.352,21.355,-0.0030000000000001137,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,22.553,22.51,0.04299999999999926,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,27.719,27.819,-0.09999999999999787,truncated_matched_subset_not_reaction_latency
lindian49,R3-18,bs455_anchored_30s,1.0,28.719,28.858,-0.13899999999999935,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.1,4.482,4.393,0.08900000000000041,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.1,5.408,5.433,-0.024999999999999467,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.1,7.824,7.86,-0.036000000000000476,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.1,9.863,9.825,0.038000000000000256,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.1,18.12,18.033,0.08699999999999974,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,4.482,4.393,0.08900000000000041,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,5.408,5.433,-0.024999999999999467,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,7.824,7.86,-0.036000000000000476,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,8.889,9.016,-0.12700000000000067,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,9.863,9.825,0.038000000000000256,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,11.744,11.559,0.1850000000000005,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,15.992,15.836,0.15600000000000058,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,17.176,16.992,0.1839999999999975,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.2,18.12,18.033,0.08699999999999974,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,1.535,1.272,0.2629999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,2.567,2.312,0.25500000000000034,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,3.504,3.237,0.2669999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,4.482,4.393,0.08900000000000041,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,5.408,5.433,-0.024999999999999467,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,7.824,7.86,-0.036000000000000476,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,8.889,9.016,-0.12700000000000067,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,9.863,9.825,0.038000000000000256,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,11.744,11.559,0.1850000000000005,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,12.609,12.369,0.2400000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,13.665,13.409,0.25599999999999845,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,14.856,14.565,0.29100000000000037,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,15.992,15.836,0.15600000000000058,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,17.176,16.992,0.1839999999999975,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,18.12,18.033,0.08699999999999974,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,19.432,19.189,0.24299999999999855,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,20.6,20.344,0.2560000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,21.656,21.385,0.27099999999999724,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.3,22.672,22.425,0.2469999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,1.535,1.272,0.2629999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,2.567,2.312,0.25500000000000034,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,3.504,3.237,0.2669999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,4.482,4.393,0.08900000000000041,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,5.408,5.433,-0.024999999999999467,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,7.824,7.86,-0.036000000000000476,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,8.889,9.016,-0.12700000000000067,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,9.863,9.825,0.038000000000000256,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,10.824,10.519,0.3049999999999997,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,11.744,11.559,0.1850000000000005,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,12.609,12.369,0.2400000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,13.665,13.409,0.25599999999999845,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,14.856,14.565,0.29100000000000037,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,15.992,15.836,0.15600000000000058,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,17.176,16.992,0.1839999999999975,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,18.12,18.033,0.08699999999999974,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,19.432,19.189,0.24299999999999855,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,20.6,20.344,0.2560000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,21.656,21.385,0.27099999999999724,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,22.672,22.425,0.2469999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,23.767,23.465,0.3019999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,24.832,24.39,0.44200000000000017,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,25.8,25.431,0.3689999999999998,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,27.8,28.205,-0.4049999999999976,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.5,28.728,29.13,-0.40199999999999747,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,1.535,1.272,0.2629999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,2.567,2.312,0.25500000000000034,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,3.504,3.237,0.2669999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,4.482,4.393,0.08900000000000041,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,5.408,5.433,-0.024999999999999467,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,7.824,7.86,-0.036000000000000476,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,8.889,9.016,-0.12700000000000067,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,9.863,9.825,0.038000000000000256,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,10.824,10.519,0.3049999999999997,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,11.744,11.559,0.1850000000000005,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,12.609,12.369,0.2400000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,13.665,13.409,0.25599999999999845,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,14.856,14.565,0.29100000000000037,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,15.992,15.836,0.15600000000000058,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,17.176,16.992,0.1839999999999975,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,18.12,18.033,0.08699999999999974,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,19.432,19.189,0.24299999999999855,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,20.6,20.344,0.2560000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,21.656,21.385,0.27099999999999724,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,22.672,22.425,0.2469999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,23.767,23.465,0.3019999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,24.832,24.39,0.44200000000000017,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,25.8,25.431,0.3689999999999998,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,26.768,26.24,0.5280000000000022,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,27.8,27.28,0.5199999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,28.728,28.205,0.5230000000000032,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,0.75,29.72,29.13,0.5899999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,1.535,1.272,0.2629999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,2.567,2.312,0.25500000000000034,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,3.504,3.237,0.2669999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,4.482,4.393,0.08900000000000041,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,5.408,5.433,-0.024999999999999467,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,7.824,7.86,-0.036000000000000476,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,8.889,9.016,-0.12700000000000067,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,9.863,9.825,0.038000000000000256,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,10.824,10.519,0.3049999999999997,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,11.744,11.559,0.1850000000000005,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,12.609,12.369,0.2400000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,13.665,13.409,0.25599999999999845,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,14.856,14.565,0.29100000000000037,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,15.992,15.836,0.15600000000000058,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,17.176,16.992,0.1839999999999975,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,18.12,18.033,0.08699999999999974,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,19.432,19.189,0.24299999999999855,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,20.6,20.344,0.2560000000000002,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,21.656,21.385,0.27099999999999724,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,22.672,22.425,0.2469999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,23.767,23.465,0.3019999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,24.832,24.39,0.44200000000000017,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,25.8,25.431,0.3689999999999998,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,26.768,26.24,0.5280000000000022,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,27.8,27.28,0.5199999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,28.728,28.205,0.5230000000000032,truncated_matched_subset_not_reaction_latency
lindian49,R3-19,16170075_anchored_30s,1.0,29.72,29.13,0.5899999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.1,5.598,5.599,-0.001000000000000334,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.1,9.104,9.027,0.07699999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.1,13.482,13.483,-0.0010000000000012221,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.1,14.202,14.282,-0.08000000000000007,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.1,26.895,26.965,-0.07000000000000028,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.1,27.737,27.765,-0.028000000000002245,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.1,28.616,28.565,0.05099999999999838,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,3.474,3.314,0.16000000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,5.598,5.599,-0.001000000000000334,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,9.104,9.027,0.07699999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,10.318,10.169,0.14899999999999913,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,11.948,11.769,0.17900000000000027,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,13.482,13.483,-0.0010000000000012221,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,14.202,14.282,-0.08000000000000007,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,15.059,15.197,-0.1379999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,15.864,15.996,-0.13199999999999967,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,16.712,16.91,-0.1980000000000004,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,17.981,18.167,-0.18599999999999994,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,22.498,22.623,-0.125,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,23.448,23.309,0.13899999999999935,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,26.895,26.965,-0.07000000000000028,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,27.737,27.765,-0.028000000000002245,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.2,28.616,28.565,0.05099999999999838,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,1.583,1.828,-0.2450000000000001,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,2.83,2.628,0.20199999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,3.474,3.314,0.16000000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,4.089,3.885,0.20400000000000063,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,4.729,4.456,0.2729999999999997,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,5.598,5.599,-0.001000000000000334,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,9.104,9.027,0.07699999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,10.318,10.169,0.14899999999999913,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,11.207,10.969,0.23800000000000132,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,11.948,11.769,0.17900000000000027,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,12.719,12.454,0.2649999999999988,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,13.482,13.483,-0.0010000000000012221,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,14.202,14.282,-0.08000000000000007,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,15.059,15.197,-0.1379999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,15.864,15.996,-0.13199999999999967,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,16.712,16.91,-0.1980000000000004,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,17.981,18.167,-0.18599999999999994,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,18.968,18.739,0.2289999999999992,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,19.809,19.538,0.2710000000000008,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,22.498,22.623,-0.125,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,23.448,23.309,0.13899999999999935,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,24.208,23.995,0.2129999999999974,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,25.075,24.794,0.2809999999999988,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,26.895,26.965,-0.07000000000000028,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,27.737,27.765,-0.028000000000002245,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.3,28.616,28.565,0.05099999999999838,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,0.877,0.571,0.30600000000000005,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,1.583,1.257,0.32600000000000007,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,2.207,1.828,0.3789999999999998,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,2.83,2.628,0.20199999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,3.474,3.314,0.16000000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,4.089,3.885,0.20400000000000063,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,4.729,4.456,0.2729999999999997,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,5.598,5.599,-0.001000000000000334,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,9.104,9.027,0.07699999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,10.318,10.169,0.14899999999999913,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,11.207,10.969,0.23800000000000132,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,11.948,11.769,0.17900000000000027,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,12.719,12.454,0.2649999999999988,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,13.482,13.483,-0.0010000000000012221,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,14.202,14.282,-0.08000000000000007,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,15.059,15.197,-0.1379999999999999,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,15.864,15.996,-0.13199999999999967,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,16.712,16.91,-0.1980000000000004,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,17.981,18.167,-0.18599999999999994,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,18.968,18.739,0.2289999999999992,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,19.809,19.538,0.2710000000000008,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,20.648,20.338,0.3099999999999987,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,21.44,21.824,-0.38400000000000034,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,22.498,22.623,-0.125,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,23.448,23.309,0.13899999999999935,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,24.208,23.995,0.2129999999999974,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,25.075,24.794,0.2809999999999988,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,25.906,26.28,-0.37400000000000233,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,26.895,26.965,-0.07000000000000028,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,27.737,27.765,-0.028000000000002245,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,28.616,28.565,0.05099999999999838,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.5,29.563,29.25,0.31299999999999883,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,0.877,0.571,0.30600000000000005,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,1.583,1.257,0.32600000000000007,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,2.207,1.828,0.3789999999999998,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,2.83,2.628,0.20199999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,3.474,3.314,0.16000000000000014,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,4.089,3.885,0.20400000000000063,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,4.729,4.456,0.2729999999999997,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,5.598,5.599,-0.001000000000000334,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,6.888,7.541,-0.6530000000000005,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,9.104,9.027,0.07699999999999996,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,10.318,10.169,0.14899999999999913,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,11.207,10.969,0.23800000000000132,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,11.948,11.769,0.17900000000000027,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,12.719,12.454,0.2649999999999988,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,13.482,13.483,-0.0010000000000012221,truncated_matched_subset_not_reaction_latency
lindian49,R3-20,ns196527_anchored_30s,0.75,14.202,14.282,-0.08000000000000007,truncated_matched_subset_not_reaction_latency
